STATUS_KEY,EMP_CODE,STATUS_START_DATE,STATUS_END_DATE,TURNOVER
787_20150330_29991231,787,2015-03-30,,0.0
788_20150331_29991231,788,2015-03-31,,0.0
789_20150331_29991231,789,2015-03-31,,0.0
790_20150131_29991231,790,2015-01-31,,0.0
791_20140101_29991231,791,2014-01-01,,0.0
792_20150330_29991231,792,2015-03-30,,0.0
793_20150330_29991231,793,2015-03-30,,0.0
794_20140101_20141002,794,2014-01-01,2014-10-02,1.0
794_20141002_20150501,794,2014-10-02,2015-05-01,1.0
794_20150501_29991231,794,2015-05-01,,0.0
795_20150331_29991231,795,2015-03-31,,0.0
796_20150101_20150305,796,2015-01-01,2015-03-05,1.0
796_20150305_20150501,796,2015-03-05,2015-05-01,1.0
797_20150101_29991231,797,2015-01-01,,0.0
798_20150101_29991231,798,2015-01-01,,0.0
799_20150101_29991231,799,2015-01-01,,0.0
800_20150101_29991231,800,2015-01-01,,0.0
801_20140101_20150203,801,2014-01-01,2015-02-03,1.0
801_20150203_29991231,801,2015-02-03,,0.0
802_20150101_29991231,802,2015-01-01,,0.0
803_20140101_29991231,803,2014-01-01,,0.0
804_20140101_29991231,804,2014-01-01,,0.0
805_20150301_29991231,805,2015-03-01,,0.0
806_20140101_29991231,806,2014-01-01,,0.0
807_20150301_29991231,807,2015-03-01,,0.0
808_20150101_29991231,808,2015-01-01,,0.0
809_20150301_29991231,809,2015-03-01,,0.0
810_20140101_29991231,810,2014-01-01,,0.0
811_20140101_29991231,811,2014-01-01,,0.0
812_20150301_29991231,812,2015-03-01,,0.0
813_20150301_29991231,813,2015-03-01,,0.0
814_20150401_29991231,814,2015-04-01,,0.0
815_20150101_29991231,815,2015-01-01,,0.0
816_20150401_29991231,816,2015-04-01,,0.0
817_20150401_29991231,817,2015-04-01,,0.0
818_20140101_29991231,818,2014-01-01,,0.0
819_20140101_29991231,819,2014-01-01,,0.0
820_20150401_29991231,820,2015-04-01,,0.0
821_20150401_29991231,821,2015-04-01,,0.0
822_20150401_29991231,822,2015-04-01,,0.0
823_20150401_29991231,823,2015-04-01,,0.0
824_20150401_29991231,824,2015-04-01,,0.0
825_20150401_20150909,825,2015-04-01,2015-09-09,1.0
826_20150401_20151213,826,2015-04-01,2015-12-13,1.0
827_20150401_29991231,827,2015-04-01,,0.0
828_20150401_29991231,828,2015-04-01,,0.0
829_20140101_20141102,829,2014-01-01,2014-11-02,1.0
829_20141102_20150101,829,2014-11-02,2015-01-01,1.0
829_20150101_29991231,829,2015-01-01,,0.0
830_20150401_29991231,830,2015-04-01,,0.0
14701_20160101_20160302,14701,2016-01-01,2016-03-02,1.0
14701_20160302_20160401,14701,2016-03-02,2016-04-01,1.0
14981_20130901_29991231,14981,2013-09-01,,0.0
15201_20160101_29991231,15201,2016-01-01,,0.0
15561_20160101_20160201,15561,2016-01-01,2016-02-01,1.0
15301_20160101_29991231,15301,2016-01-01,,0.0
15562_20140101_20150102,15562,2014-01-01,2015-01-02,1.0
15562_20150102_29991231,15562,2015-01-02,,0.0
5701_20160315_29991231,5701,2016-03-15,,0.0
15701_20090101_29991231,15701,2009-01-01,,0.0
15881_20150101_29991231,15881,2015-01-01,,0.0
15901_20160401_29991231,15901,2016-04-01,,0.0
119262_20191118_29991231,119262,2019-11-18,,0.0
16082_20140101_20160202,16082,2014-01-01,2016-02-02,1.0
16101_20140101_29991231,16101,2014-01-01,,0.0
16122_20140101_29991231,16122,2014-01-01,,0.0
15961_20130201_29991231,15961,2013-02-01,,0.0
16321_20160202_29991231,16321,2016-02-02,,0.0
16361_20160202_29991231,16361,2016-02-02,,0.0
16381_20150201_20150216,16381,2015-02-01,2015-02-16,1.0
16422_20150101_29991231,16422,2015-01-01,,0.0
16381_20150216_29991231,16381,2015-02-16,,0.0
16401_20150201_20200202,16401,2015-02-01,2020-02-02,1.0
16421_20150215_29991231,16421,2015-02-15,,0.0
16423_20150215_20160102,16423,2015-02-15,2016-01-02,1.0
16441_20160203_29991231,16441,2016-02-03,,0.0
16461_20160425_29991231,16461,2016-04-25,,0.0
16481_20150201_29991231,16481,2015-02-01,,0.0
119282_20191118_29991231,119282,2019-11-18,,0.0
119283_20191118_29991231,119283,2019-11-18,,0.0
119284_20191118_29991231,119284,2019-11-18,,0.0
119285_20191118_29991231,119285,2019-11-18,,0.0
119286_20191118_29991231,119286,2019-11-18,,0.0
119287_20191118_29991231,119287,2019-11-18,,0.0
119288_20191118_29991231,119288,2019-11-18,,0.0
119502_20200501_29991231,119502,2020-05-01,,0.0
119562_20170101_29991231,119562,2017-01-01,,0.0
86121_20200301_29991231,86121,2020-03-01,,0.0
119842_20200229_29991231,119842,2020-02-29,,0.0
119582_20200101_29991231,119582,2020-01-01,,0.0
119822_20200101_29991231,119822,2020-01-01,,0.0
119862_20200205_20200228,119862,2020-02-05,2020-02-28,1.0
119862_20200228_20200305,119862,2020-02-28,2020-03-05,1.0
119862_20200305_29991231,119862,2020-03-05,,0.0
1881_20160101_29991231,1881,2016-01-01,,0.0
2024_20151101_29991231,2024,2015-11-01,,0.0
120184_20150101_29991231,120184,2015-01-01,,0.0
120462_20200901_29991231,120462,2020-09-01,,0.0
120502_20150101_29991231,120502,2015-01-01,,0.0
2041_20150101_29991231,2041,2015-01-01,,0.0
2061_20140101_29991231,2061,2014-01-01,,0.0
2081_20150501_29991231,2081,2015-05-01,,0.0
2101_20150702_29991231,2101,2015-07-02,,0.0
2121_20150701_29991231,2121,2015-07-01,,0.0
2361_20141001_29991231,2361,2014-10-01,,0.0
2441_20140101_29991231,2441,2014-01-01,,0.0
2501_20150101_20150416,2501,2015-01-01,2015-04-16,1.0
2701_20150603_29991231,2701,2015-06-03,,0.0
2503_20150101_20160321,2503,2015-01-01,2016-03-21,1.0
2504_20150101_20150802,2504,2015-01-01,2015-08-02,1.0
2542_20150101_29991231,2542,2015-01-01,,0.0
2702_20150601_20200302,2702,2015-06-01,2020-03-02,1.0
2801_20150708_29991231,2801,2015-07-08,,0.0
2801_20150101_20150708,2801,2015-01-01,2015-07-08,1.0
2946_20150101_29991231,2946,2015-01-01,,0.0
2861_20150402_29991231,2861,2015-04-02,,0.0
3082_20130101_29991231,3082,2013-01-01,,0.0
3315_20150701_29991231,3315,2015-07-01,,0.0
3316_20120401_29991231,3316,2012-04-01,,0.0
3461_20160110_29991231,3461,2016-01-10,,0.0
3441_20160110_29991231,3441,2016-01-10,,0.0
3462_20160110_29991231,3462,2016-01-10,,0.0
3462_20150909_20160110,3462,2015-09-09,2016-01-10,1.0
3481_20150909_20160110,3481,2015-09-09,2016-01-10,1.0
3481_20160110_29991231,3481,2016-01-10,,0.0
3484_20160110_29991231,3484,2016-01-10,,0.0
3486_20150909_20160110,3486,2015-09-09,2016-01-10,1.0
3486_20160110_29991231,3486,2016-01-10,,0.0
3487_20150909_20160110,3487,2015-09-09,2016-01-10,1.0
3487_20160110_29991231,3487,2016-01-10,,0.0
3488_20150909_20160110,3488,2015-09-09,2016-01-10,1.0
3488_20160110_29991231,3488,2016-01-10,,0.0
3541_20140101_29991231,3541,2014-01-01,,0.0
3561_20150101_20150701,3561,2015-01-01,2015-07-01,1.0
3561_20150701_29991231,3561,2015-07-01,,0.0
3581_20150501_29991231,3581,2015-05-01,,0.0
3721_20150101_29991231,3721,2015-01-01,,0.0
3781_20140101_29991231,3781,2014-01-01,,0.0
3181_20150502_20150601,3181,2015-05-02,2015-06-01,1.0
3181_20150601_29991231,3181,2015-06-01,,0.0
3901_20150110_20150123,3901,2015-01-10,2015-01-23,1.0
3981_20150101_20150911,3981,2015-01-01,2015-09-11,1.0
3982_20150101_20150911,3982,2015-01-01,2015-09-11,1.0
4001_20130101_20130201,4001,2013-01-01,2013-02-01,1.0
3981_20150911_29991231,3981,2015-09-11,,0.0
3982_20150911_29991231,3982,2015-09-11,,0.0
4021_20150101_29991231,4021,2015-01-01,,0.0
4062_20150915_20160115,4062,2015-09-15,2016-01-15,1.0
4062_20160115_20160220,4062,2016-01-15,2016-02-20,1.0
1189_20100101_29991231,1189,2010-01-01,,0.0
1190_20120101_29991231,1190,2012-01-01,,0.0
1281_20150101_20150113,1281,2015-01-01,2015-01-13,1.0
1283_20141001_29991231,1283,2014-10-01,,0.0
1301_20141001_29991231,1301,2014-10-01,,0.0
1302_20141001_29991231,1302,2014-10-01,,0.0
1361_20150101_20160602,1361,2015-01-01,2016-06-02,1.0
1381_20150101_20190623,1381,2015-01-01,2019-06-23,1.0
1441_20150101_29991231,1441,2015-01-01,,0.0
1461_20131016_29991231,1461,2013-10-16,,0.0
1481_20150101_29991231,1481,2015-01-01,,0.0
1501_20150101_29991231,1501,2015-01-01,,0.0
1502_20150101_29991231,1502,2015-01-01,,0.0
1541_20130301_20180618,1541,2013-03-01,2018-06-18,1.0
1561_20130701_20190101,1561,2013-07-01,2019-01-01,1.0
1581_20120301_20141031,1581,2012-03-01,2014-10-31,1.0
1601_20141001_29991231,1601,2014-10-01,,0.0
1621_20130301_20170101,1621,2013-03-01,2017-01-01,1.0
1641_20130301_29991231,1641,2013-03-01,,0.0
1761_20141001_29991231,1761,2014-10-01,,0.0
1781_20141001_29991231,1781,2014-10-01,,0.0
1281_20150113_20150120,1281,2015-01-13,2015-01-20,1.0
1281_20150120_29991231,1281,2015-01-20,,0.0
1282_20150101_29991231,1282,2015-01-01,,0.0
118302_20020101_29991231,118302,2002-01-01,,0.0
1422_20150101_29991231,1422,2015-01-01,,0.0
1721_20141001_29991231,1721,2014-10-01,,0.0
908_20150101_29991231,908,2015-01-01,,0.0
909_20140101_20141002,909,2014-01-01,2014-10-02,1.0
909_20141002_20150101,909,2014-10-02,2015-01-01,1.0
909_20150101_29991231,909,2015-01-01,,0.0
910_20140101_20150402,910,2014-01-01,2015-04-02,1.0
910_20150402_20160101,910,2015-04-02,2016-01-01,1.0
910_20160101_29991231,910,2016-01-01,,0.0
911_20140101_29991231,911,2014-01-01,,0.0
912_20150101_29991231,912,2015-01-01,,0.0
913_20150101_29991231,913,2015-01-01,,0.0
914_20140501_20150202,914,2014-05-01,2015-02-02,1.0
914_20150202_20160301,914,2015-02-02,2016-03-01,1.0
914_20160301_29991231,914,2016-03-01,,0.0
915_20140101_20150602,915,2014-01-01,2015-06-02,1.0
915_20150602_20160101,915,2015-06-02,2016-01-01,1.0
915_20160101_29991231,915,2016-01-01,,0.0
916_20130101_20131002,916,2013-01-01,2013-10-02,1.0
916_20131002_20170101,916,2013-10-02,2017-01-01,1.0
916_20170101_29991231,916,2017-01-01,,0.0
917_20140101_20141102,917,2014-01-01,2014-11-02,1.0
917_20141102_20150101,917,2014-11-02,2015-01-01,1.0
917_20150101_29991231,917,2015-01-01,,0.0
918_20140101_20140902,918,2014-01-01,2014-09-02,1.0
918_20140902_20150101,918,2014-09-02,2015-01-01,1.0
918_20150101_29991231,918,2015-01-01,,0.0
919_20140101_20141202,919,2014-01-01,2014-12-02,1.0
919_20141202_20150101,919,2014-12-02,2015-01-01,1.0
919_20150101_29991231,919,2015-01-01,,0.0
920_20140101_20141002,920,2014-01-01,2014-10-02,1.0
920_20141002_20150101,920,2014-10-02,2015-01-01,1.0
920_20150101_29991231,920,2015-01-01,,0.0
921_20140101_20140102,921,2014-01-01,2014-01-02,1.0
921_20140102_20150101,921,2014-01-02,2015-01-01,1.0
921_20150101_29991231,921,2015-01-01,,0.0
922_20140101_20141011,922,2014-01-01,2014-10-11,1.0
922_20141011_20150201,922,2014-10-11,2015-02-01,1.0
922_20150201_29991231,922,2015-02-01,,0.0
923_20140101_20140502,923,2014-01-01,2014-05-02,1.0
923_20140502_20150101,923,2014-05-02,2015-01-01,1.0
923_20150101_29991231,923,2015-01-01,,0.0
924_20140101_20140602,924,2014-01-01,2014-06-02,1.0
924_20140602_20150101,924,2014-06-02,2015-01-01,1.0
924_20150101_29991231,924,2015-01-01,,0.0
925_20140101_29991231,925,2014-01-01,,0.0
926_20140101_20140602,926,2014-01-01,2014-06-02,1.0
926_20140602_20150101,926,2014-06-02,2015-01-01,1.0
926_20150101_29991231,926,2015-01-01,,0.0
927_20140301_20140802,927,2014-03-01,2014-08-02,1.0
927_20140802_20150221,927,2014-08-02,2015-02-21,1.0
927_20150221_29991231,927,2015-02-21,,0.0
928_20140101_20140602,928,2014-01-01,2014-06-02,1.0
928_20140602_20150314,928,2014-06-02,2015-03-14,1.0
928_20150314_29991231,928,2015-03-14,,0.0
929_20140101_20140304,929,2014-01-01,2014-03-04,1.0
929_20140304_20150101,929,2014-03-04,2015-01-01,1.0
929_20150101_29991231,929,2015-01-01,,0.0
946_20100101_29991231,946,2010-01-01,,0.0
947_20100101_29991231,947,2010-01-01,,0.0
948_20100101_29991231,948,2010-01-01,,0.0
949_20130101_29991231,949,2013-01-01,,0.0
950_20100101_29991231,950,2010-01-01,,0.0
951_20120101_29991231,951,2012-01-01,,0.0
952_20010301_29991231,952,2001-03-01,,0.0
16441_20160101_20160201,16441,2016-01-01,2016-02-01,1.0
16441_20160201_20160203,16441,2016-02-01,2016-02-03,1.0
16462_20150101_29991231,16462,2015-01-01,,0.0
118262_20200101_20210402,118262,2020-01-01,2021-04-02,1.0
118862_20201001_29991231,118862,2020-10-01,,0.0
118562_20200929_29991231,118562,2020-09-29,,0.0
120702_20180701_29991231,120702,2018-07-01,,0.0
118902_20201102_29991231,118902,2020-11-02,,0.0
119802_20200115_20200209,119802,2020-01-15,2020-02-09,1.0
1341_20140101_20170505,1341,2014-01-01,2017-05-05,1.0
1342_20130101_20170916,1342,2013-01-01,2017-09-16,1.0
119802_20200209_20200305,119802,2020-02-09,2020-03-05,1.0
119802_20200305_29991231,119802,2020-03-05,,0.0
1421_20150101_29991231,1421,2015-01-01,,0.0
1642_20130301_29991231,1642,2013-03-01,,0.0
1701_20141001_29991231,1701,2014-10-01,,0.0
1741_20130101_20170905,1741,2013-01-01,2017-09-05,1.0
119803_20200801_20200807,119803,2020-08-01,2020-08-07,1.0
119803_20200807_20200907,119803,2020-08-07,2020-09-07,1.0
120700_20191001_29991231,120700,2019-10-01,,0.0
115368_20230101_29991231,115368,2023-01-01,,0.0
121322_20190101_20190301,121322,2019-01-01,2019-03-01,1.0
121323_20200101_29991231,121323,2020-01-01,,0.0
32021_20140102_29991231,32021,2014-01-02,,0.0
5701_20150101_20160101,5701,2015-01-01,2016-01-01,1.0
5721_20150101_29991231,5721,2015-01-01,,0.0
5722_20150101_20170101,5722,2015-01-01,2017-01-01,1.0
5723_20150101_20160101,5723,2015-01-01,2016-01-01,1.0
5724_20150101_29991231,5724,2015-01-01,,0.0
5725_20150101_29991231,5725,2015-01-01,,0.0
5726_20150101_20150201,5726,2015-01-01,2015-02-01,1.0
5726_20150201_29991231,5726,2015-02-01,,0.0
5741_20150101_29991231,5741,2015-01-01,,0.0
5761_20150101_29991231,5761,2015-01-01,,0.0
5762_20150101_29991231,5762,2015-01-01,,0.0
6001_20150101_20150809,6001,2015-01-01,2015-08-09,1.0
659_20140211_20150210,659,2014-02-11,2015-02-10,1.0
659_20150210_29991231,659,2015-02-10,,0.0
5781_20150101_29991231,5781,2015-01-01,,0.0
5801_20150101_29991231,5801,2015-01-01,,0.0
32041_20140101_29991231,32041,2014-01-01,,0.0
32042_20140101_29991231,32042,2014-01-01,,0.0
5841_20150101_29991231,5841,2015-01-01,,0.0
5861_20150101_29991231,5861,2015-01-01,,0.0
5882_20150101_29991231,5882,2015-01-01,,0.0
5961_20150101_20150809,5961,2015-01-01,2015-08-09,1.0
5961_20150809_29991231,5961,2015-08-09,,0.0
5981_20150101_20150201,5981,2015-01-01,2015-02-01,1.0
6001_20150809_29991231,6001,2015-08-09,,0.0
6003_20150101_29991231,6003,2015-01-01,,0.0
5981_20150201_29991231,5981,2015-02-01,,0.0
5982_20150101_29991231,5982,2015-01-01,,0.0
6002_20150101_29991231,6002,2015-01-01,,0.0
6004_20150101_20150809,6004,2015-01-01,2015-08-09,1.0
6004_20150809_29991231,6004,2015-08-09,,0.0
6061_20140101_20160102,6061,2014-01-01,2016-01-02,1.0
6021_20150101_29991231,6021,2015-01-01,,0.0
6041_20150301_29991231,6041,2015-03-01,,0.0
6081_20150101_29991231,6081,2015-01-01,,0.0
6101_20150101_29991231,6101,2015-01-01,,0.0
6121_20140101_29991231,6121,2014-01-01,,0.0
6141_20140101_20150101,6141,2014-01-01,2015-01-01,1.0
6161_20150101_20150201,6161,2015-01-01,2015-02-01,1.0
6161_20150201_29991231,6161,2015-02-01,,0.0
6141_20150101_20150202,6141,2015-01-01,2015-02-02,1.0
1581_20141031_29991231,1581,2014-10-31,,0.0
6181_20140101_29991231,6181,2014-01-01,,0.0
6201_20150101_29991231,6201,2015-01-01,,0.0
6141_20150301_29991231,6141,2015-03-01,,0.0
6261_20150101_20150302,6261,2015-01-01,2015-03-02,1.0
6281_20150101_29991231,6281,2015-01-01,,0.0
6261_20150302_29991231,6261,2015-03-02,,0.0
6282_20150101_20150302,6282,2015-01-01,2015-03-02,1.0
6282_20150302_29991231,6282,2015-03-02,,0.0
6301_20150101_20150401,6301,2015-01-01,2015-04-01,1.0
6301_20150401_20150701,6301,2015-04-01,2015-07-01,1.0
6301_20150701_20150801,6301,2015-07-01,2015-08-01,1.0
6301_20150801_29991231,6301,2015-08-01,,0.0
6321_20150501_29991231,6321,2015-05-01,,0.0
6341_20140701_29991231,6341,2014-07-01,,0.0
6361_20140701_29991231,6361,2014-07-01,,0.0
6362_20140701_29991231,6362,2014-07-01,,0.0
6363_20140701_29991231,6363,2014-07-01,,0.0
6364_20140701_29991231,6364,2014-07-01,,0.0
6365_20140701_29991231,6365,2014-07-01,,0.0
6366_20140701_29991231,6366,2014-07-01,,0.0
6367_20151001_29991231,6367,2015-10-01,,0.0
6368_20120701_29991231,6368,2012-07-01,,0.0
6369_20120701_29991231,6369,2012-07-01,,0.0
6370_20120701_29991231,6370,2012-07-01,,0.0
6371_20130701_20220702,6371,2013-07-01,2022-07-02,1.0
6372_20130701_29991231,6372,2013-07-01,,0.0
6373_20130701_29991231,6373,2013-07-01,,0.0
6374_20130701_29991231,6374,2013-07-01,,0.0
6375_20130701_29991231,6375,2013-07-01,,0.0
6376_20130701_29991231,6376,2013-07-01,,0.0
6377_20120701_29991231,6377,2012-07-01,,0.0
6378_20130701_29991231,6378,2013-07-01,,0.0
6379_20120701_29991231,6379,2012-07-01,,0.0
6380_20130701_29991231,6380,2013-07-01,,0.0
6381_20130701_29991231,6381,2013-07-01,,0.0
6382_20120701_29991231,6382,2012-07-01,,0.0
6383_20120701_29991231,6383,2012-07-01,,0.0
6384_20150101_29991231,6384,2015-01-01,,0.0
6385_20120701_29991231,6385,2012-07-01,,0.0
6386_20130701_29991231,6386,2013-07-01,,0.0
6387_20150101_29991231,6387,2015-01-01,,0.0
6388_20130701_29991231,6388,2013-07-01,,0.0
6389_20130701_29991231,6389,2013-07-01,,0.0
6390_20130701_29991231,6390,2013-07-01,,0.0
6391_20151001_29991231,6391,2015-10-01,,0.0
6392_20151001_29991231,6392,2015-10-01,,0.0
6393_20151001_29991231,6393,2015-10-01,,0.0
6394_20151001_29991231,6394,2015-10-01,,0.0
6395_20151001_29991231,6395,2015-10-01,,0.0
6396_20151001_29991231,6396,2015-10-01,,0.0
6397_20151001_29991231,6397,2015-10-01,,0.0
6398_20151001_29991231,6398,2015-10-01,,0.0
6399_20151001_29991231,6399,2015-10-01,,0.0
6400_20151001_29991231,6400,2015-10-01,,0.0
6401_20151001_29991231,6401,2015-10-01,,0.0
6402_20151001_29991231,6402,2015-10-01,,0.0
6403_20120701_29991231,6403,2012-07-01,,0.0
6404_20120701_29991231,6404,2012-07-01,,0.0
6405_20150701_29991231,6405,2015-07-01,,0.0
6406_20151001_29991231,6406,2015-10-01,,0.0
6407_20151001_29991231,6407,2015-10-01,,0.0
6408_20150701_29991231,6408,2015-07-01,,0.0
6409_20150701_29991231,6409,2015-07-01,,0.0
6410_20150701_29991231,6410,2015-07-01,,0.0
6411_20150701_29991231,6411,2015-07-01,,0.0
6412_20151001_29991231,6412,2015-10-01,,0.0
6413_20151001_29991231,6413,2015-10-01,,0.0
6414_20151001_29991231,6414,2015-10-01,,0.0
6415_20151001_29991231,6415,2015-10-01,,0.0
6416_20151001_29991231,6416,2015-10-01,,0.0
6417_20151001_29991231,6417,2015-10-01,,0.0
6418_20151001_29991231,6418,2015-10-01,,0.0
6419_20151001_29991231,6419,2015-10-01,,0.0
6420_20120701_29991231,6420,2012-07-01,,0.0
6421_20120701_29991231,6421,2012-07-01,,0.0
6422_20120701_29991231,6422,2012-07-01,,0.0
6423_20120701_29991231,6423,2012-07-01,,0.0
6441_20140701_29991231,6441,2014-07-01,,0.0
6442_20120701_20150806,6442,2012-07-01,2015-08-06,1.0
6442_20150806_29991231,6442,2015-08-06,,0.0
6443_20151101_20151128,6443,2015-11-01,2015-11-28,1.0
6443_20151128_29991231,6443,2015-11-28,,0.0
6462_20140701_29991231,6462,2014-07-01,,0.0
6522_20150101_29991231,6522,2015-01-01,,0.0
6523_20150301_29991231,6523,2015-03-01,,0.0
6581_20150701_29991231,6581,2015-07-01,,0.0
6601_20120701_20151101,6601,2012-07-01,2015-11-01,1.0
6601_20151101_29991231,6601,2015-11-01,,0.0
6622_20150101_20150121,6622,2015-01-01,2015-01-21,1.0
6622_20150121_29991231,6622,2015-01-21,,0.0
6623_20140101_29991231,6623,2014-01-01,,0.0
6624_20100101_20151201,6624,2010-01-01,2015-12-01,1.0
6641_20160101_29991231,6641,2016-01-01,,0.0
6642_20150101_29991231,6642,2015-01-01,,0.0
6761_20140101_20140121,6761,2014-01-01,2014-01-21,1.0
6801_20150101_29991231,6801,2015-01-01,,0.0
6761_20140121_29991231,6761,2014-01-21,,0.0
6861_20150101_29991231,6861,2015-01-01,,0.0
6821_20150301_29991231,6821,2015-03-01,,0.0
6841_20150101_20150121,6841,2015-01-01,2015-01-21,1.0
6841_20150121_29991231,6841,2015-01-21,,0.0
6881_20150101_29991231,6881,2015-01-01,,0.0
6901_20150101_29991231,6901,2015-01-01,,0.0
6941_20150501_29991231,6941,2015-05-01,,0.0
6961_20150501_20150609,6961,2015-05-01,2015-06-09,1.0
7021_20140101_29991231,7021,2014-01-01,,0.0
6141_20150202_20150301,6141,2015-02-02,2015-03-01,1.0
6241_20150101_20150201,6241,2015-01-01,2015-02-01,1.0
6241_20150201_29991231,6241,2015-02-01,,0.0
6461_20150101_20150401,6461,2015-01-01,2015-04-01,1.0
6461_20150401_29991231,6461,2015-04-01,,0.0
6561_20150701_29991231,6561,2015-07-01,,0.0
6862_20151101_29991231,6862,2015-11-01,,0.0
6921_20150101_29991231,6921,2015-01-01,,0.0
7001_20150101_29991231,7001,2015-01-01,,0.0
6981_20110101_29991231,6981,2011-01-01,,0.0
7041_20140101_29991231,7041,2014-01-01,,0.0
7061_20150101_29991231,7061,2015-01-01,,0.0
7081_20150101_29991231,7081,2015-01-01,,0.0
7101_20110101_29991231,7101,2011-01-01,,0.0
7121_20150101_20171115,7121,2015-01-01,2017-11-15,1.0
7141_20150101_20150201,7141,2015-01-01,2015-02-01,1.0
6624_20151201_29991231,6624,2015-12-01,,0.0
6961_20150609_29991231,6961,2015-06-09,,0.0
7141_20150201_29991231,7141,2015-02-01,,0.0
7181_20150201_29991231,7181,2015-02-01,,0.0
7161_20150110_29991231,7161,2015-01-10,,0.0
7201_20150201_29991231,7201,2015-02-01,,0.0
7221_20150201_29991231,7221,2015-02-01,,0.0
7241_20150201_29991231,7241,2015-02-01,,0.0
7282_20151201_20190602,7282,2015-12-01,2019-06-02,1.0
7242_20150101_29991231,7242,2015-01-01,,0.0
7301_20150201_29991231,7301,2015-02-01,,0.0
