CONTRACT_KEY,EMP_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,QUALIFDESCRIPTION
6388_20130701_20160301,6388,2015-11-27,2016-03-01,100.0,employé
6389_20130701_20151225,6389,2013-07-01,2015-12-25,100.0,employé
6389_20130701_20160301,6389,2015-12-26,2016-03-01,50.0,employé
6390_20130701_20160301,6390,2013-07-01,2016-03-01,100.0,employé
6391_20151001_20160301,6391,2015-10-01,2016-03-01,100.0,employé
6392_20151001_20151002,6392,2015-10-01,2015-10-02,100.0,etudiant mensuel
6392_20151001_20151127,6392,2015-11-23,2015-11-27,100.0,etudiant mensuel
6393_20151001_20151002,6393,2015-10-01,2015-10-02,50.0,etudiant mensuel
6393_20151001_20151125,6393,2015-11-23,2015-11-25,50.0,etudiant mensuel
6394_20151001_20160301,6394,2015-10-01,2016-03-01,100.0,employé
6395_20151001_20160301,6395,2015-10-01,2016-03-01,100.0,employé
6396_20151001_20160301,6396,2015-10-01,2016-03-01,100.0,employé
6397_20151001_20160301,6397,2015-10-01,2016-03-01,100.0,employé
6398_20151001_20160301,6398,2015-10-01,2016-03-01,100.0,employé
6399_20151001_20160301,6399,2015-10-01,2016-03-01,100.0,employé
6400_20151001_20160301,6400,2015-10-01,2016-03-01,100.0,employé
6401_20151001_20160301,6401,2015-10-01,2016-03-01,100.0,employé
6402_20151001_20160301,6402,2015-10-01,2016-03-01,100.0,employé
6403_20120701_20160301,6403,2012-07-01,2016-03-01,100.0,prépensionné
6404_20120701_20151014,6404,2012-07-01,2015-10-14,100.0,employé
6405_20150701_20150930,6405,2015-07-01,2015-09-30,100.0,employé
6405_20150701_20160301,6405,2015-10-01,2016-03-01,100.0,employé
6406_20151001_20160301,6406,2015-10-01,2016-03-01,100.0,employé
6407_20151001_20160301,6407,2015-10-01,2016-03-01,100.0,employé
6408_20150701_20150930,6408,2015-07-01,2015-09-30,100.0,employé
6408_20150701_20160301,6408,2015-10-01,2016-03-01,100.0,employé
6409_20150701_20160301,6409,2015-07-01,2016-03-01,100.0,employé
6410_20150701_20150930,6410,2015-07-01,2015-09-30,100.0,employé
6410_20150701_20160301,6410,2015-10-01,2016-03-01,100.0,employé
6411_20150701_20150930,6411,2015-07-01,2015-09-30,100.0,employé
6411_20150701_20160301,6411,2015-10-01,2016-03-01,100.0,employé
6412_20151001_20160301,6412,2015-10-01,2016-03-01,100.0,employé
6413_20151001_20160301,6413,2015-10-01,2016-03-01,100.0,employé
6414_20151001_20151115,6414,2015-10-01,2015-11-15,100.0,employé
6414_20151001_20160301,6414,2015-11-16,2016-03-01,100.0,employé
521_20150102_20160216,521,2016-02-15,2016-02-16,100.0,administrateur
521_20150101_20160216,521,2016-02-15,2016-02-16,100.0,administrateur
521_20090101_20160216,521,2016-02-15,2016-02-16,100.0,administrateur
521_20150102_20160216,521,2016-02-15,2016-02-16,100.0,agent administratif
521_20150101_20160216,521,2016-02-15,2016-02-16,100.0,agent administratif
521_20090101_20160216,521,2016-02-15,2016-02-16,100.0,agent administratif
526_20120101_20160216,526,2016-02-15,2016-02-16,100.0,administrateur
526_20120101_20160216,526,2016-02-15,2016-02-16,100.0,agent administratif
529_20120115_20160216,529,2016-02-15,2016-02-16,100.0,administrateur
529_20120115_20160216,529,2016-02-15,2016-02-16,100.0,agent administratif
596_20140101_20160216,596,2016-02-15,2016-02-16,100.0,cadre catégorie a
633_20140101_20160216,633,2016-02-15,2016-02-16,100.0,cadre catégorie a
634_20130202_20160216,634,2016-02-15,2016-02-16,100.0,cadre catégorie a
799_20150101_20160216,799,2016-02-15,2016-02-16,100.0,cadre catégorie a
800_20150101_20160216,800,2016-02-15,2016-02-16,100.0,cadre catégorie a
802_20150101_20160216,802,2016-02-15,2016-02-16,100.0,cadre catégorie a
804_20140101_20160216,804,2016-02-15,2016-02-16,100.0,cadre catégorie a
808_20150101_20160216,808,2016-02-15,2016-02-16,100.0,cadre catégorie a
820_20150401_20160216,820,2016-02-15,2016-02-16,100.0,cadre catégorie a
821_20150401_20160216,821,2016-02-15,2016-02-16,100.0,cadre catégorie a
822_20150401_20160216,822,2016-02-15,2016-02-16,100.0,cadre catégorie a
823_20150401_20160216,823,2016-02-15,2016-02-16,100.0,cadre catégorie a
824_20150401_20160216,824,2016-02-15,2016-02-16,100.0,cadre catégorie a
825_20150401_20160216,825,2016-02-15,2016-02-16,100.0,cadre catégorie a
826_20150401_20160216,826,2016-02-15,2016-02-16,100.0,cadre catégorie a
827_20150401_20160216,827,2016-02-15,2016-02-16,100.0,cadre catégorie a
828_20150401_20160216,828,2016-02-15,2016-02-16,100.0,cadre catégorie a
830_20150401_20160216,830,2016-02-15,2016-02-16,100.0,cadre catégorie a
832_20150101_20160216,832,2016-02-15,2016-02-16,100.0,agent de maîtrise d'atelier
892_20150101_20160216,892,2016-02-15,2016-02-16,100.0,apprenti non cadre
893_20150101_20160216,893,2016-02-15,2016-02-16,100.0,apprenti cadre
912_20150101_20160216,912,2016-02-15,2016-02-16,100.0,cadre catégorie a
913_20150101_20160216,913,2016-02-15,2016-02-16,100.0,cadre catégorie a
4781_20150101_20160217,4781,2016-02-17,2016-02-17,100.0,cadre catégorie a
10241_20140101_20160216,10241,2016-02-15,2016-02-16,100.0,cadre catégorie a
10341_20140101_20160216,10341,2016-02-15,2016-02-16,100.0,cadre catégorie a
10361_20150101_20160216,10361,2016-02-15,2016-02-16,100.0,cadre catégorie a
10501_20140101_20160216,10501,2016-02-15,2016-02-16,100.0,cadre catégorie a
10601_20160201_20160216,10601,2016-02-15,2016-02-16,100.0,cadre catégorie a
10761_20140101_20160216,10761,2016-02-15,2016-02-16,100.0,cadre catégorie a
10981_20150101_20160216,10981,2016-02-15,2016-02-16,100.0,administrateur
10981_20150101_20160216,10981,2016-02-15,2016-02-16,100.0,agent administratif
11181_20150101_20160216,11181,2016-02-15,2016-02-16,100.0,cadre catégorie a
11341_20160101_20160216,11341,2016-02-15,2016-02-16,100.0,ouvrier mensuel
11341_20150901_20160216,11341,2016-02-15,2016-02-16,100.0,ouvrier mensuel
11361_20150901_20160216,11361,2016-02-15,2016-02-16,100.0,ouvrier mensuel
11381_20151110_20160216,11381,2016-02-15,2016-02-16,100.0,cadre catégorie a
11381_20150301_20160216,11381,2016-02-15,2016-02-16,100.0,cadre catégorie a
11461_20150901_20160216,11461,2016-02-15,2016-02-16,100.0,ouvrier mensuel
11481_20150901_20160216,11481,2016-02-15,2016-02-16,100.0,ouvrier mensuel
4821_20140101_20160217,4821,2016-02-17,2016-02-17,100.0,cadre catégorie a
4881_20150101_20160217,4881,2016-02-17,2016-02-17,100.0,cadre catégorie a
5181_20141001_20160217,5181,2016-02-17,2016-02-17,100.0,cadre catégorie a
5224_20141001_20160217,5224,2016-02-17,2016-02-17,100.0,administrateur
5224_20141001_20160217,5224,2016-02-17,2016-02-17,100.0,agent administratif
5225_20230106_20160217,5225,2016-02-17,2016-02-17,100.0,administrateur
5225_20141001_20160217,5225,2016-02-17,2016-02-17,100.0,administrateur
5225_20230106_20160217,5225,2016-02-17,2016-02-17,100.0,agent administratif
5225_20141001_20160217,5225,2016-02-17,2016-02-17,100.0,agent administratif
5402_20150101_20160217,5402,2016-02-17,2016-02-17,100.0,cadre catégorie a
5403_20150101_20160217,5403,2016-02-17,2016-02-17,100.0,administrateur
5403_20150101_20160217,5403,2016-02-17,2016-02-17,100.0,agent administratif
5405_20160101_20160217,5405,2016-02-17,2016-02-17,100.0,cadre catégorie a
5405_20150301_20160217,5405,2016-02-17,2016-02-17,100.0,cadre catégorie a
5441_20160101_20160217,5441,2016-02-17,2016-02-17,100.0,administrateur
5441_20160101_20160217,5441,2016-02-17,2016-02-17,100.0,agent administratif
911_20140101_20160216,911,2016-02-15,2016-02-16,100.0,administrateur
911_20140101_20160216,911,2016-02-15,2016-02-16,100.0,agent administratif
7041_20140101_20160216,7041,2016-02-15,2016-02-16,100.0,employé
7601_20150901_20160216,7601,2016-02-15,2016-02-16,100.0,employé
7621_20150803_20160216,7621,2016-02-15,2016-02-16,100.0,employé
8001_20150101_20160216,8001,2016-02-15,2016-02-16,100.0,employé
8201_20150101_20160216,8201,2016-02-15,2016-02-16,100.0,employé
521_20150102_20160217,521,2016-02-17,2016-02-17,100.0,administrateur
521_20150101_20160217,521,2016-02-17,2016-02-17,100.0,administrateur
521_20090101_20160217,521,2016-02-17,2016-02-17,100.0,administrateur
521_20150102_20160217,521,2016-02-17,2016-02-17,100.0,agent administratif
521_20150101_20160217,521,2016-02-17,2016-02-17,100.0,agent administratif
521_20090101_20160217,521,2016-02-17,2016-02-17,100.0,agent administratif
526_20120101_20160217,526,2016-02-17,2016-02-17,100.0,administrateur
526_20120101_20160217,526,2016-02-17,2016-02-17,100.0,agent administratif
529_20120115_20160217,529,2016-02-17,2016-02-17,100.0,administrateur
529_20120115_20160217,529,2016-02-17,2016-02-17,100.0,agent administratif
596_20140101_20160217,596,2016-02-17,2016-02-17,100.0,cadre catégorie a
606_20141012_20160217,606,2016-02-17,2016-02-17,100.0,saisonnier
606_20140912_20160217,606,2016-02-17,2016-02-17,100.0,saisonnier
609_20140916_20160217,609,2016-02-17,2016-02-17,100.0,apprenti cadre
610_20140916_20160217,610,2016-02-17,2016-02-17,100.0,apprenti cadre
630_20141006_20160217,630,2016-02-17,2016-02-17,100.0,apprenti cadre
633_20140101_20160217,633,2016-02-17,2016-02-17,100.0,cadre catégorie a
634_20130202_20160217,634,2016-02-17,2016-02-17,100.0,cadre catégorie a
799_20150101_20160217,799,2016-02-17,2016-02-17,100.0,cadre catégorie a
800_20150101_20160217,800,2016-02-17,2016-02-17,100.0,cadre catégorie a
802_20150101_20160217,802,2016-02-17,2016-02-17,100.0,cadre catégorie a
804_20140101_20160217,804,2016-02-17,2016-02-17,100.0,cadre catégorie a
808_20150101_20160217,808,2016-02-17,2016-02-17,100.0,cadre catégorie a
820_20150401_20160217,820,2016-02-17,2016-02-17,100.0,cadre catégorie a
821_20150401_20160217,821,2016-02-17,2016-02-17,100.0,cadre catégorie a
822_20150401_20160217,822,2016-02-17,2016-02-17,100.0,cadre catégorie a
823_20150401_20160217,823,2016-02-17,2016-02-17,100.0,cadre catégorie a
826_20150401_20160217,826,2016-02-17,2016-02-17,100.0,cadre catégorie a
824_20150401_20160217,824,2016-02-17,2016-02-17,100.0,cadre catégorie a
825_20150401_20160217,825,2016-02-17,2016-02-17,100.0,cadre catégorie a
827_20150401_20160217,827,2016-02-17,2016-02-17,100.0,cadre catégorie a
828_20150401_20160217,828,2016-02-17,2016-02-17,100.0,cadre catégorie a
830_20150401_20160217,830,2016-02-17,2016-02-17,100.0,cadre catégorie a
832_20150101_20160217,832,2016-02-17,2016-02-17,100.0,agent de maîtrise d'atelier
892_20150101_20160217,892,2016-02-17,2016-02-17,100.0,apprenti non cadre
893_20150101_20160217,893,2016-02-17,2016-02-17,100.0,apprenti cadre
911_20140101_20160217,911,2016-02-17,2016-02-17,100.0,administrateur
911_20140101_20160217,911,2016-02-17,2016-02-17,100.0,agent administratif
912_20150101_20160217,912,2016-02-17,2016-02-17,100.0,cadre catégorie a
913_20150101_20160217,913,2016-02-17,2016-02-17,100.0,cadre catégorie a
922_20150201_20160217,922,2016-02-17,2016-02-17,100.0,cadre catégorie a
922_20140101_20160217,922,2016-02-17,2016-02-17,100.0,cadre catégorie a
923_20150101_20160217,923,2016-02-17,2016-02-17,100.0,cadre catégorie a
923_20140101_20160217,923,2016-02-17,2016-02-17,100.0,cadre catégorie a
924_20150101_20160217,924,2016-02-17,2016-02-17,100.0,cadre catégorie a
924_20140101_20160217,924,2016-02-17,2016-02-17,100.0,cadre catégorie a
925_20140101_20160217,925,2016-02-17,2016-02-17,100.0,apprenti non cadre
926_20150101_20160217,926,2016-02-17,2016-02-17,100.0,cadre catégorie a
926_20140101_20160217,926,2016-02-17,2016-02-17,100.0,cadre catégorie a
927_20150221_20160217,927,2016-02-17,2016-02-17,100.0,cadre catégorie a
927_20140301_20160217,927,2016-02-17,2016-02-17,100.0,cadre catégorie a
928_20150314_20160217,928,2016-02-17,2016-02-17,100.0,cadre catégorie a
928_20140101_20160217,928,2016-02-17,2016-02-17,100.0,cadre catégorie a
929_20150101_20160217,929,2016-02-17,2016-02-17,100.0,cadre catégorie a
929_20140101_20160217,929,2016-02-17,2016-02-17,100.0,cadre catégorie a
1283_20141001_20160217,1283,2016-02-17,2016-02-17,100.0,administrateur
1283_20141001_20160217,1283,2016-02-17,2016-02-17,100.0,agent administratif
1301_20150101_20160217,1301,2016-02-17,2016-02-17,100.0,administrateur
1301_20141001_20160217,1301,2016-02-17,2016-02-17,100.0,administrateur
1301_20150101_20160217,1301,2016-02-17,2016-02-17,100.0,agent administratif
1301_20141001_20160217,1301,2016-02-17,2016-02-17,100.0,agent administratif
1302_20150101_20160217,1302,2016-02-17,2016-02-17,100.0,administrateur
1302_20141001_20160217,1302,2016-02-17,2016-02-17,100.0,administrateur
1302_20150101_20160217,1302,2016-02-17,2016-02-17,100.0,agent administratif
1302_20141001_20160217,1302,2016-02-17,2016-02-17,100.0,agent administratif
4601_20150201_20160217,4601,2016-02-17,2016-02-17,100.0,cadre catégorie a
4682_20150201_20160217,4682,2016-02-17,2016-02-17,100.0,cadre catégorie a
1301_20150101_20160216,1301,2016-02-15,2016-02-16,100.0,administrateur
1301_20141001_20160216,1301,2016-02-15,2016-02-16,100.0,administrateur
1301_20150101_20160216,1301,2016-02-15,2016-02-16,100.0,agent administratif
1301_20141001_20160216,1301,2016-02-15,2016-02-16,100.0,agent administratif
922_20150201_20160216,922,2016-02-15,2016-02-16,100.0,cadre catégorie a
922_20140101_20160216,922,2016-02-15,2016-02-16,100.0,cadre catégorie a
923_20150101_20160216,923,2016-02-15,2016-02-16,100.0,cadre catégorie a
923_20140101_20160216,923,2016-02-15,2016-02-16,100.0,cadre catégorie a
924_20150101_20160216,924,2016-02-15,2016-02-16,100.0,cadre catégorie a
924_20140101_20160216,924,2016-02-15,2016-02-16,100.0,cadre catégorie a
925_20140101_20160216,925,2016-02-15,2016-02-16,100.0,apprenti non cadre
926_20150101_20160216,926,2016-02-15,2016-02-16,100.0,cadre catégorie a
926_20140101_20160216,926,2016-02-15,2016-02-16,100.0,cadre catégorie a
927_20150221_20160216,927,2016-02-15,2016-02-16,100.0,cadre catégorie a
927_20140301_20160216,927,2016-02-15,2016-02-16,100.0,cadre catégorie a
928_20150314_20160216,928,2016-02-15,2016-02-16,100.0,cadre catégorie a
928_20140101_20160216,928,2016-02-15,2016-02-16,100.0,cadre catégorie a
929_20150101_20160216,929,2016-02-15,2016-02-16,100.0,cadre catégorie a
929_20140101_20160216,929,2016-02-15,2016-02-16,100.0,cadre catégorie a
1283_20141001_20160216,1283,2016-02-15,2016-02-16,100.0,administrateur
1283_20141001_20160216,1283,2016-02-15,2016-02-16,100.0,agent administratif
1302_20150101_20160216,1302,2016-02-15,2016-02-16,100.0,administrateur
1302_20141001_20160216,1302,2016-02-15,2016-02-16,100.0,administrateur
1302_20150101_20160216,1302,2016-02-15,2016-02-16,100.0,agent administratif
1302_20141001_20160216,1302,2016-02-15,2016-02-16,100.0,agent administratif
4601_20150201_20160216,4601,2016-02-15,2016-02-16,100.0,cadre catégorie a
4682_20150201_20160216,4682,2016-02-15,2016-02-16,100.0,cadre catégorie a
4781_20150101_20160216,4781,2016-02-15,2016-02-16,100.0,cadre catégorie a
4821_20140101_20160216,4821,2016-02-15,2016-02-16,100.0,cadre catégorie a
4881_20150101_20160216,4881,2016-02-15,2016-02-16,100.0,cadre catégorie a
5181_20141001_20160216,5181,2016-02-15,2016-02-16,100.0,cadre catégorie a
5224_20141001_20160216,5224,2016-02-15,2016-02-16,100.0,administrateur
5224_20141001_20160216,5224,2016-02-15,2016-02-16,100.0,agent administratif
5225_20230106_20160216,5225,2016-02-15,2016-02-16,100.0,administrateur
5225_20141001_20160216,5225,2016-02-15,2016-02-16,100.0,administrateur
5225_20230106_20160216,5225,2016-02-15,2016-02-16,100.0,agent administratif
5225_20141001_20160216,5225,2016-02-15,2016-02-16,100.0,agent administratif
5402_20150101_20160216,5402,2016-02-15,2016-02-16,100.0,cadre catégorie a
5403_20150101_20160216,5403,2016-02-15,2016-02-16,100.0,administrateur
5403_20150101_20160216,5403,2016-02-15,2016-02-16,100.0,agent administratif
5405_20160101_20160216,5405,2016-02-15,2016-02-16,100.0,cadre catégorie a
5405_20150301_20160216,5405,2016-02-15,2016-02-16,100.0,cadre catégorie a
5441_20160101_20160216,5441,2016-02-15,2016-02-16,100.0,administrateur
5441_20160101_20160216,5441,2016-02-15,2016-02-16,100.0,agent administratif
5461_20120101_20160216,5461,2016-02-15,2016-02-16,100.0,cadre catégorie a
5481_20151010_20160216,5481,2016-02-15,2016-02-16,100.0,administrateur
5481_20150101_20160216,5481,2016-02-15,2016-02-16,100.0,administrateur
5481_20151010_20160216,5481,2016-02-15,2016-02-16,100.0,agent administratif
5481_20150101_20160216,5481,2016-02-15,2016-02-16,100.0,agent administratif
11181_20150101_20160214,11181,2015-01-01,2016-02-14,100.0,cadre catégorie a
11381_20151110_20160214,11381,2015-11-10,2016-02-14,100.0,cadre catégorie a
11381_20150301_20160214,11381,2015-11-10,2016-02-14,100.0,cadre catégorie a
10041_20150501_20160214,10041,2015-05-01,2016-02-14,100.0,cadre catégorie a
10041_20150101_20160214,10041,2015-05-01,2016-02-14,100.0,cadre catégorie a
10061_20130101_20160214,10061,2013-01-01,2016-02-14,100.0,administrateur
10061_20130101_20160214,10061,2013-01-01,2016-02-14,100.0,agent administratif
10121_20150101_20160214,10121,2015-01-01,2016-02-14,100.0,cadre catégorie a
10141_20151101_20151231,10141,2015-11-01,2015-12-31,100.0,cadre catégorie a
10241_20140101_20160214,10241,2014-01-01,2016-02-14,100.0,cadre catégorie a
10341_20140101_20160214,10341,2014-01-01,2016-02-14,100.0,cadre catégorie a
10361_20150101_20160214,10361,2015-01-01,2016-02-14,100.0,cadre catégorie a
10501_20140101_20160214,10501,2014-01-01,2016-02-14,100.0,cadre catégorie a
10601_20160201_20160214,10601,2016-02-01,2016-02-14,100.0,cadre catégorie a
9967_20150401_20151010,9967,2015-04-01,2015-10-10,100.0,cadre catégorie a
9967_20150101_20151010,9967,2015-04-01,2015-10-10,100.0,cadre catégorie a
8981_20140101_20160214,8981,2014-01-01,2016-02-14,100.0,cadre catégorie a
9361_20150101_20160214,9361,2015-01-01,2016-02-14,100.0,cadre catégorie a
9401_20150101_20160214,9401,2015-01-01,2016-02-14,100.0,administrateur
9401_20150101_20160214,9401,2015-01-01,2016-02-14,100.0,agent administratif
9641_20150101_20160214,9641,2015-01-01,2016-02-14,100.0,administrateur
9641_20150101_20160214,9641,2015-01-01,2016-02-14,100.0,agent administratif
9681_20190302_20160214,9681,2015-01-01,2016-02-14,100.0,cadre catégorie a
9681_20150101_20160214,9681,2015-01-01,2016-02-14,100.0,cadre catégorie a
9021_20150101_20160214,9021,2015-01-01,2016-02-14,100.0,cadre catégorie a
9022_20150101_20160214,9022,2015-01-01,2016-02-14,100.0,administrateur
9022_20150101_20160214,9022,2015-01-01,2016-02-14,100.0,agent administratif
9041_20140101_20160214,9041,2014-01-01,2016-02-14,100.0,cadre catégorie a
9222_20150101_20160214,9222,2015-01-01,2016-02-14,100.0,administrateur
9222_20150101_20160214,9222,2015-01-01,2016-02-14,100.0,agent administratif
7421_20100101_20160216,7421,2016-02-15,2016-02-16,100.0,employé
5522_20151011_20160216,5522,2016-02-15,2016-02-16,100.0,cadre catégorie a
5522_20150101_20160216,5522,2016-02-15,2016-02-16,100.0,cadre catégorie a
5562_20151011_20160216,5562,2016-02-15,2016-02-16,100.0,cadre catégorie a
5562_20150101_20160216,5562,2016-02-15,2016-02-16,100.0,cadre catégorie a
7302_20150101_20160216,7302,2016-02-15,2016-02-16,100.0,employé
7581_20150101_20160216,7581,2016-02-15,2016-02-16,100.0,employé
8121_20150101_20160216,8121,2016-02-15,2016-02-16,100.0,employé
8141_20150101_20160216,8141,2016-02-15,2016-02-16,100.0,employé
8242_20150101_20160216,8242,2016-02-15,2016-02-16,100.0,administrateur
8242_20150101_20160216,8242,2016-02-15,2016-02-16,100.0,agent administratif
