POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
operations,0,3,medium,5.0,0,179.90922816310493,no
operations,0,2,high,5.0,0,180.1300073195307,no
IT,0,3,high,5.0,1,180.32321375591573,no
engineering,1,3,medium,7.0,0,184.6149901718094,no
sales,0,4,medium,5.0,0,180.47316515690488,no
retail,0,4,medium,5.0,0,179.53409476703192,no
admin,0,3,medium,5.0,0,180.4348973748649,no
marketing,0,4,medium,5.0,1,180.95531284617024,no
IT,0,3,medium,4.0,0,177.86818485350423,no
operations,0,3,high,6.0,0,181.69879950765048,no
sales,0,3,medium,5.0,0,179.66733182282624,no
admin,0,4,medium,6.0,0,181.75476826097525,no
logistics,0,4,low,5.0,0,179.10597348432833,no
engineering,0,5,high,6.0,0,183.4768995370268,no
sales,0,4,low,5.0,0,181.36232551255603,no
IT,0,3,medium,6.0,0,182.8146804526776,no
operations,0,3,medium,5.0,0,181.456029478733,no
retail,0,3,medium,7.0,0,184.9937117981114,no
operations,1,3,medium,6.0,0,183.7101367362792,no
sales,0,3,medium,6.0,0,181.52663688811256,no
sales,0,3,high,5.0,0,178.8567222647579,no
engineering,0,3,medium,6.0,0,183.69976570288827,no
marketing,0,3,medium,6.0,0,182.8861012613267,no
retail,0,4,medium,4.0,0,178.10121919906408,no
sales,0,4,medium,6.0,0,183.19043729660487,no
engineering,0,3,medium,5.0,0,179.7096841000456,no
engineering,0,3,medium,5.0,0,180.6728545365368,no
admin,0,4,medium,6.0,1,181.52399400519008,no
operations,0,3,low,4.0,0,177.31939109671873,no
logistics,0,3,low,5.0,1,180.6871515963968,no
sales,0,4,medium,6.0,0,184.07728878153705,no
finance,0,3,high,7.0,0,185.1347775208608,no
sales,0,3,medium,6.0,0,183.2481487610451,no
operations,1,3,medium,7.0,0,184.502926718192,no
retail,0,3,medium,5.0,0,181.33697338304043,no
finance,0,3,medium,6.0,0,181.7659189940709,no
marketing,0,3,high,5.0,1,179.4618483162118,no
engineering,0,3,high,5.0,0,181.28507684981324,no
retail,0,2,medium,7.0,0,185.0829131146769,no
engineering,0,4,medium,5.0,0,179.76531146526997,no
engineering,0,3,medium,4.0,0,177.7823828683125,no
retail,1,3,high,5.0,0,179.60863710538146,no
retail,0,4,low,7.0,0,185.46113711979524,no
retail,0,3,medium,7.0,0,185.27652887004447,no
engineering,0,3,high,5.0,1,180.11232340766813,no
operations,0,4,high,6.0,0,183.7256593775872,no
marketing,0,4,medium,6.0,0,182.90118039835784,no
sales,0,3,low,6.0,1,184.39796690829064,no
engineering,0,3,high,5.0,1,180.5837767088904,no
sales,0,3,medium,5.0,0,180.2481041192821,no
support,0,3,medium,7.0,0,185.4884105983782,no
sales,0,4,high,6.0,0,181.81869081768968,no
logistics,0,3,medium,5.0,0,179.62286587668223,no
operations,0,3,low,5.0,0,181.0203338279549,no
engineering,0,3,low,5.0,1,181.06967054381488,no
support,0,3,high,6.0,0,181.85033629812693,no
sales,0,2,medium,7.0,0,185.99877970145567,no
retail,0,3,medium,6.0,0,184.3165164317458,no
engineering,0,3,medium,6.0,0,182.9653973864513,no
IT,0,3,high,5.0,0,179.35643244047566,no
finance,0,3,high,5.0,0,180.23142111983296,no
support,0,3,medium,7.0,0,185.7028594385646,no
sales,0,4,high,5.0,0,181.2376165801335,no
support,0,3,high,5.0,0,179.64796007026774,no
retail,0,4,medium,4.0,0,177.04820416033826,no
sales,0,3,high,7.0,1,184.86578400490976,no
operations,0,4,medium,4.0,1,178.39620216180523,no
sales,0,4,medium,7.0,0,185.5358985791364,no
sales,0,3,medium,5.0,0,180.17394273681305,no
retail,0,3,low,5.0,0,181.2695475887698,no
operations,1,4,low,5.0,0,179.74752570464955,no
support,0,3,high,5.0,0,180.9312471100237,no
operations,0,3,medium,5.0,0,180.89755577940443,no
sales,0,3,medium,5.0,1,181.2075438515536,no
retail,0,4,low,5.0,0,179.23823429921666,no
marketing,0,3,low,6.0,0,182.3076198962202,no
retail,0,3,high,4.0,0,177.56630941508664,no
operations,0,3,medium,5.0,0,180.65175797761216,no
marketing,0,4,medium,5.0,0,180.6229093244784,no
support,0,4,medium,6.0,0,183.6202658437942,no
engineering,0,4,medium,6.0,1,182.993113360552,no
sales,0,3,medium,7.0,0,184.66129743567595,no
engineering,0,3,medium,7.0,0,185.5428310685444,no
support,0,4,medium,5.0,1,180.09653538884345,no
retail,0,4,high,5.0,0,179.18314763413724,no
operations,0,3,low,7.0,0,185.51450586253537,no
operations,0,3,medium,4.0,1,176.48867720399332,no
engineering,0,4,medium,6.0,0,182.39253838085693,no
sales,0,3,medium,5.0,0,181.2720626219388,no
marketing,0,4,medium,7.0,0,185.79447459869624,no
logistics,0,2,medium,5.0,1,180.7356932835236,no
operations,0,3,medium,5.0,0,180.60770601468656,no
retail,0,3,medium,5.0,1,180.936834688822,no
sales,0,3,medium,4.0,0,177.4748429731734,no
admin,0,3,high,5.0,1,179.9402617546391,no
sales,0,3,high,4.0,0,178.0426645725035,no
marketing,1,3,medium,6.0,0,183.9532085827253,no
sales,0,4,low,4.0,1,177.73796040898932,no
sales,0,3,medium,5.0,0,180.92455736936824,no
retail,0,3,medium,7.0,0,184.9711802757916,no
engineering,0,4,medium,6.0,0,182.44794847776643,no
sales,0,3,medium,6.0,1,183.23985681091253,no
support,0,4,high,5.0,0,179.66782998035427,no
operations,0,4,medium,5.0,0,179.14431028740137,no
retail,0,3,low,6.0,1,182.72872722393296,no
engineering,0,3,medium,7.0,0,185.6988194807549,no
sales,0,3,medium,6.0,0,182.6194609367465,no
operations,0,3,medium,5.0,0,179.8284637390161,no
logistics,0,3,medium,5.0,0,180.8789813015028,no
retail,0,4,high,6.0,0,183.5696364091461,no
support,0,3,medium,5.0,0,179.9874998881556,no
retail,0,3,high,5.0,0,180.4284316116625,no
marketing,1,2,medium,6.0,1,181.96081563666283,no
sales,0,3,medium,5.0,1,180.92310839589808,no
sales,0,3,medium,5.0,0,180.43719502904528,no
engineering,0,3,medium,6.0,1,182.96943420342515,no
sales,0,4,medium,6.0,1,181.7765472946683,no
marketing,0,3,medium,5.0,0,180.58150121373683,no
retail,0,3,medium,5.0,0,179.2818936659857,no
engineering,0,3,medium,7.0,0,184.75874317339765,no
operations,0,3,high,5.0,0,180.01114333236268,no
retail,0,4,low,6.0,1,184.4254080051246,no
engineering,0,3,medium,5.0,0,181.3786912574604,no
retail,0,3,high,5.0,0,181.1226787723982,no
operations,0,4,medium,6.0,0,183.62823088279453,no
retail,0,3,medium,6.0,1,181.8003067260593,no
support,0,3,medium,6.0,1,181.61141484545368,no
operations,0,4,medium,7.0,0,184.79246302055049,no
engineering,0,3,low,6.0,1,183.83147026107463,no
admin,0,4,low,8.0,0,190.3299909114573,no
support,0,4,medium,6.0,0,182.79452919892893,no
sales,0,3,medium,6.0,0,184.254769037108,no
engineering,0,3,medium,5.0,0,180.23079324665625,no
engineering,0,3,medium,5.0,0,179.5779430658673,no
retail,0,4,medium,6.0,0,182.49132240209943,no
operations,0,4,medium,4.0,0,178.13481556828165,no
retail,0,4,medium,5.0,0,180.66366388613864,no
admin,0,3,medium,5.0,0,180.3822581049754,no
logistics,0,4,medium,5.0,0,180.0808113062253,no
engineering,0,3,medium,5.0,0,180.05363135018092,no
engineering,0,3,low,7.0,0,185.5765166833089,no
marketing,0,3,low,6.0,0,183.0121717037705,no
sales,0,4,medium,6.0,0,184.0710523186277,no
sales,0,3,high,5.0,0,180.4806326990553,no
operations,0,3,medium,5.0,1,180.0444218001566,no
engineering,0,4,medium,6.0,1,184.2194328995495,no
retail,0,3,medium,5.0,0,181.46374680498985,no
support,0,4,medium,7.0,0,185.2989774226098,no
engineering,0,3,medium,6.0,0,182.64590486425607,no
logistics,0,4,medium,7.0,0,184.86859479430169,no
engineering,0,3,medium,5.0,0,180.04357611133062,no
marketing,0,3,high,5.0,0,180.42882090460145,no
support,0,2,low,5.0,0,178.99940324378838,no
engineering,0,2,medium,5.0,1,178.98896708920032,no
engineering,0,3,medium,6.0,0,182.63503535440344,no
marketing,0,3,medium,7.0,0,184.8834068863545,no
retail,0,3,low,5.0,1,180.4658514225497,no
retail,0,4,medium,6.0,0,182.50612587547133,no
IT,0,3,medium,7.0,0,185.1818936551913,no
finance,0,3,medium,6.0,0,181.7728362039511,no
engineering,0,4,medium,5.0,1,181.14930669659208,no
operations,0,3,medium,7.0,0,185.3280607486365,no
sales,0,4,medium,6.0,0,184.00930025778047,no
support,0,4,low,5.0,1,181.2344486691558,no
operations,0,4,high,6.0,1,182.6553590533568,no
engineering,0,4,low,5.0,1,180.54508043601152,no
engineering,0,3,medium,7.0,0,186.8114563631057,no
retail,0,3,medium,6.0,0,183.8045903859028,no
operations,0,3,low,6.0,0,184.4374134988229,no
sales,0,3,medium,4.0,0,176.84627402172694,no
operations,0,3,low,6.0,0,183.27563421807665,no
retail,0,3,low,5.0,0,180.771910941568,no
retail,0,3,medium,6.0,1,181.91760425873431,no
retail,0,3,medium,6.0,0,181.6685954905797,no
admin,0,3,high,6.0,0,182.62621709075788,no
engineering,0,3,medium,6.0,0,182.7744105210118,no
admin,0,3,medium,6.0,0,181.60137922837765,no
operations,0,3,low,6.0,0,183.08539670514463,no
retail,0,3,medium,5.0,0,180.9177897419096,no
finance,0,3,medium,6.0,1,182.06758165109616,no
marketing,0,4,medium,6.0,0,182.48082358140667,no
operations,0,3,high,6.0,0,184.1682464513912,no
sales,0,3,medium,5.0,0,179.48564067364893,no
support,1,3,low,6.0,0,181.7897287985112,no
finance,0,3,medium,6.0,0,182.82217679753288,no
operations,0,4,medium,4.0,0,177.67083073896382,no
operations,0,3,high,5.0,1,180.972814632028,no
engineering,0,4,medium,6.0,1,181.55817285569992,no
marketing,0,4,high,6.0,0,183.9337991512048,no
support,0,4,medium,4.0,0,177.79750101929582,no
sales,1,4,low,6.0,0,183.3488243365045,no
engineering,0,4,low,5.0,1,181.4576203593773,no
admin,0,3,low,5.0,0,180.48115386071285,no
operations,0,4,medium,5.0,0,179.93389330562803,no
retail,0,3,medium,6.0,0,183.09998649878816,no
IT,0,3,high,6.0,0,182.78770311142105,no
sales,0,3,high,6.0,1,182.87946049439392,no
sales,0,4,low,5.0,0,179.34535169693305,no
sales,1,3,medium,6.0,1,182.6581423700574,no
retail,0,3,high,6.0,0,182.07005497860817,no
retail,0,3,medium,5.0,0,180.4697242571254,no
operations,0,3,medium,6.0,0,181.878212406127,no
operations,0,3,medium,6.0,1,183.44251745747923,no
engineering,0,3,medium,7.0,0,185.65935136070223,no
engineering,0,4,low,6.0,1,183.090468564345,no
marketing,0,4,low,6.0,0,182.2256618790824,no
support,0,4,medium,5.0,0,181.31058703315284,no
marketing,0,4,medium,6.0,1,182.3640360469604,no
admin,0,3,medium,7.0,0,186.919153263645,no
retail,0,3,low,6.0,0,184.2588480693029,no
support,0,3,high,6.0,0,183.20859332561736,no
admin,0,3,medium,5.0,0,180.8590740017119,no
marketing,0,3,medium,4.0,0,177.6083714318312,no
operations,0,3,medium,6.0,0,183.3911025567513,no
engineering,0,3,medium,6.0,0,184.0744368697231,no
retail,0,3,medium,7.0,0,184.89157685845785,no
sales,0,3,medium,5.0,1,180.98372830822447,no
operations,0,3,high,3.0,0,174.8765390054258,no
sales,0,3,low,6.0,0,181.94429714995928,no
retail,0,3,medium,5.0,0,181.28368935281773,no
finance,0,3,medium,6.0,0,183.28010883098293,no
operations,0,4,medium,5.0,1,179.23875721288226,no
engineering,0,2,low,6.0,0,183.37512047619984,no
retail,0,2,low,5.0,0,181.0401366980657,no
sales,0,4,medium,6.0,0,181.96040030275813,no
IT,0,3,medium,5.0,0,180.1662893462076,no
operations,0,4,high,6.0,0,182.2084715602011,no
sales,0,3,medium,7.0,0,185.2864057689254,no
finance,0,3,low,5.0,0,179.71266765046707,no
marketing,0,3,low,6.0,0,183.08345398122373,no
sales,0,3,medium,7.0,0,184.93992342366707,no
sales,0,4,medium,6.0,0,184.1751374870185,no
operations,0,3,medium,7.0,0,186.65145537407687,no
support,0,3,medium,5.0,0,180.8370347269052,no
finance,0,3,medium,5.0,0,180.8907190924345,no
sales,0,3,medium,4.0,1,177.5482382627779,no
sales,0,3,high,5.0,0,181.04439659532056,no
retail,0,3,medium,6.0,0,182.72850775898047,no
engineering,0,3,high,5.0,1,181.1390965776204,no
finance,0,3,medium,5.0,1,179.09086100998846,no
finance,0,3,low,7.0,1,184.85042162652528,no
operations,0,4,medium,6.0,0,181.68145454240133,no
finance,0,4,high,7.0,0,185.8521503495816,no
retail,0,3,medium,5.0,1,179.28851811805475,no
engineering,0,4,medium,6.0,0,182.9971406976561,no
retail,0,4,medium,6.0,1,182.5599418961945,no
support,1,4,medium,6.0,0,182.45596728331665,no
retail,0,4,medium,6.0,0,183.342310971609,no
marketing,0,3,high,6.0,1,182.3333038742496,no
sales,0,4,medium,5.0,0,179.53446367251266,yes
retail,0,3,medium,5.0,0,180.17999214709755,no
finance,0,3,medium,5.0,0,179.60953654826827,no
operations,0,3,medium,6.0,0,181.808260766778,no
sales,0,3,medium,6.0,0,182.18931379886817,no
retail,0,4,medium,4.0,0,177.10119281396302,no
support,0,3,medium,6.0,1,182.2891204053757,no
sales,0,4,medium,7.0,0,185.9059523579145,no
retail,0,3,medium,6.0,0,184.21160682883524,no
IT,0,3,medium,6.0,1,181.76332796238373,no
engineering,0,4,medium,5.0,0,179.9931249936733,no
retail,1,3,low,5.0,1,180.09360934514194,no
sales,0,3,high,5.0,0,180.22774301868927,no
retail,0,3,low,6.0,0,184.35815514816272,no
finance,0,3,medium,4.0,0,177.77677192301118,no
retail,0,4,medium,5.0,1,179.5542250559867,no
IT,0,3,high,6.0,0,182.2077211092461,no
IT,0,3,medium,4.0,0,177.6759415060395,no
engineering,0,2,medium,6.0,1,181.5072042995841,no
support,0,2,medium,5.0,0,179.74455774853365,no
retail,0,4,medium,6.0,0,184.2507769706558,no
engineering,0,4,medium,5.0,0,179.8031675149287,no
engineering,0,4,high,7.0,0,185.4361683707373,no
IT,0,3,low,6.0,0,183.45108930556933,no
operations,0,3,high,6.0,0,184.27575927338344,no
admin,0,3,medium,4.0,0,178.4427213177368,no
operations,1,3,low,5.0,1,180.9283713911263,no
engineering,0,4,medium,4.0,1,178.47025652909142,no
engineering,0,3,medium,4.0,0,176.0731648325761,no
operations,0,3,medium,5.0,0,179.43422756606998,no
operations,0,3,medium,5.0,1,180.81779437160307,no
finance,0,3,medium,4.0,1,178.44364383731715,no
operations,0,3,medium,6.0,0,183.90477893321,no
sales,0,3,medium,6.0,1,181.6430366597599,no
marketing,1,3,medium,6.0,1,181.67585030028064,no
admin,0,4,medium,6.0,0,184.0719581756116,no
engineering,0,4,medium,3.0,0,175.10742004317967,no
admin,0,3,high,4.0,0,177.50398534525027,no
sales,0,3,medium,6.0,0,181.63376853644505,no
operations,0,3,medium,4.0,0,177.567206199935,no
retail,0,2,medium,6.0,0,182.37604539056105,no
retail,0,3,medium,4.0,1,178.10972400504295,no
operations,0,3,medium,6.0,0,183.83332943866048,no
admin,0,5,medium,6.0,1,182.04879657432792,no
sales,0,3,high,7.0,0,187.4733587477912,no
engineering,0,4,medium,5.0,0,180.63669716568631,no
engineering,0,3,high,5.0,0,179.9716740627344,no
admin,0,3,medium,7.0,0,185.1663344009588,no
sales,0,3,medium,6.0,0,182.7077731257924,no
sales,0,3,low,5.0,0,180.8518942977616,no
engineering,0,3,low,6.0,0,182.39640941340016,no
IT,0,3,medium,6.0,0,181.71837299736407,no
admin,0,4,medium,4.0,0,178.269609942176,no
sales,0,4,high,5.0,0,179.7570743005942,no
engineering,0,3,medium,4.0,0,178.03368043695127,no
sales,0,3,medium,7.0,0,184.85042049318696,no
operations,0,3,low,6.0,0,184.17011335169704,no
support,0,4,medium,5.0,1,179.83654951852793,no
operations,0,3,medium,7.0,0,185.1291939241792,no
operations,0,3,medium,5.0,0,180.17236978269736,no
IT,0,4,high,7.0,0,185.855207812036,no
retail,0,3,medium,5.0,1,180.08876890944197,no
admin,0,3,medium,5.0,0,180.5804764363407,no
sales,0,4,medium,5.0,0,180.32234695545327,no
retail,0,3,medium,6.0,0,181.55748575268456,no
retail,0,3,medium,5.0,1,178.70672358443068,no
marketing,0,4,low,7.0,0,186.576999057344,no
sales,0,4,medium,6.0,0,182.94516402442423,no
retail,0,3,medium,5.0,0,180.6224379630312,no
IT,0,3,low,7.0,0,185.01399121068795,no
support,0,4,high,6.0,1,183.87012056501965,no
operations,0,3,medium,6.0,1,181.607780036486,no
retail,0,4,medium,5.0,0,178.8344778849931,no
retail,0,3,low,5.0,0,180.98088489707013,no
operations,1,3,medium,6.0,0,184.35918505788845,no
finance,0,3,medium,5.0,0,180.14028003189247,no
marketing,0,2,high,5.0,0,180.6352738786467,no
sales,0,4,medium,5.0,0,179.57648764877095,no
engineering,0,3,medium,5.0,0,181.38609217874065,no
sales,0,3,medium,7.0,0,186.240925800608,no
operations,0,4,low,5.0,0,180.2148385029948,no
sales,0,3,low,6.0,0,183.6569782425192,no
engineering,0,3,medium,6.0,0,183.8792483758488,no
support,0,4,high,7.0,1,185.97904758287063,no
engineering,0,2,medium,5.0,0,180.90757363800057,no
sales,0,3,medium,6.0,1,181.90303083992032,no
operations,0,4,medium,6.0,0,183.33387663482443,no
support,0,3,medium,5.0,0,180.3521630114357,no
retail,0,4,medium,5.0,0,179.45891151748836,no
finance,0,4,medium,6.0,0,182.37482850076373,no
engineering,0,2,medium,5.0,0,181.11712473990224,no
engineering,0,4,medium,5.0,0,180.4106225282456,no
admin,0,3,medium,4.0,0,177.7363930744613,no
engineering,0,3,medium,5.0,1,179.63575883376402,no
retail,0,3,low,6.0,0,182.97168517414823,no
admin,0,4,medium,7.0,0,185.81281492967585,no
sales,0,3,medium,7.0,0,186.18862088169203,no
retail,0,4,medium,7.0,0,185.52303239161256,no
engineering,0,4,medium,5.0,1,181.3938630776181,no
sales,0,3,medium,5.0,0,180.4544400353009,no
marketing,0,3,low,4.0,0,177.72628342338894,no
engineering,0,4,medium,5.0,0,180.4494748413155,no
IT,0,3,high,6.0,0,182.62270963152795,no
retail,0,4,high,6.0,0,182.79493884781337,no
engineering,0,4,medium,5.0,0,181.22007856886933,no
admin,0,3,medium,6.0,0,183.7297721580048,no
sales,0,3,low,7.0,0,184.8301660153916,no
engineering,0,4,low,5.0,0,179.25695818603296,no
operations,0,3,low,4.0,0,178.151860537506,no
IT,0,3,medium,6.0,0,182.3430266351528,no
marketing,0,4,medium,6.0,0,181.7894817420269,no
sales,0,4,medium,6.0,0,182.96693677440143,no
support,0,2,low,5.0,0,179.76300206659735,no
engineering,0,3,high,5.0,0,181.0571868297544,no
operations,0,3,medium,6.0,0,183.5250757310315,no
engineering,0,4,high,5.0,0,180.1619628065025,no
sales,0,4,medium,7.0,1,186.7358044143525,no
operations,0,3,medium,3.0,0,173.1853746319864,no
sales,0,3,medium,5.0,0,179.82817422645596,no
operations,0,4,medium,6.0,0,181.98417259921217,no
operations,0,4,medium,6.0,0,183.299194718372,no
sales,0,2,medium,5.0,0,180.25243412752,no
sales,0,4,medium,6.0,0,182.75167458903647,no
retail,0,4,medium,4.0,0,177.2843727662056,no
engineering,0,3,low,6.0,0,182.63893114752585,no
logistics,0,3,medium,5.0,0,181.11702017252256,no
operations,0,4,low,6.0,0,182.3483331542807,no
logistics,0,3,medium,5.0,0,179.3264260087285,no
support,0,4,medium,7.0,0,185.7018937104396,no
sales,0,4,low,6.0,1,182.6362962181533,no
operations,0,3,medium,6.0,0,182.3565165847049,no
IT,0,3,low,6.0,0,183.38062544592617,no
sales,0,3,medium,4.0,0,177.2769082135738,no
IT,0,4,medium,6.0,0,183.27776188703976,no
sales,0,4,medium,3.0,0,174.40595521900644,no
engineering,0,3,medium,5.0,0,179.0178064386591,no
retail,0,3,medium,4.0,0,176.90741456516042,no
IT,0,3,medium,4.0,0,177.72393046548302,no
retail,1,4,medium,5.0,0,181.3098789504687,no
engineering,0,3,medium,6.0,0,182.3941104230724,no
support,0,4,medium,7.0,0,186.35376461023463,no
sales,0,3,low,5.0,0,179.68139890097012,no
engineering,0,2,medium,7.0,0,186.98345128711173,no
retail,0,4,low,5.0,1,180.0389142415337,no
sales,0,3,high,5.0,0,179.34907675726345,no
logistics,0,3,medium,5.0,0,178.5537669244842,no
marketing,0,3,low,6.0,0,181.7492009237256,no
sales,0,3,medium,4.0,1,178.37631096505112,no
admin,0,3,medium,6.0,0,181.9510470977063,no
operations,0,4,high,5.0,0,179.6048995844367,no
IT,0,3,medium,6.0,0,181.61592688357905,no
operations,0,3,medium,6.0,0,182.0622919211777,no
operations,0,3,medium,4.0,1,177.4225611046539,no
retail,0,3,medium,6.0,0,181.71324916227843,no
IT,0,4,medium,5.0,0,179.19298835111286,no
sales,0,3,medium,5.0,1,180.65539898669,no
support,0,3,low,5.0,1,178.53032294553563,no
engineering,0,2,medium,6.0,1,183.9699904208157,no
support,0,3,medium,5.0,0,181.26163058895057,no
IT,0,3,medium,4.0,0,177.39637675000264,no
sales,0,3,medium,6.0,1,182.61217795641647,no
marketing,0,3,medium,5.0,0,180.8434584791148,no
engineering,0,3,medium,6.0,1,183.40017726035728,no
logistics,0,3,medium,5.0,1,181.0368168404785,no
support,1,3,medium,6.0,0,183.13000208874263,no
admin,0,4,low,6.0,0,182.2924442441628,no
sales,0,3,medium,5.0,0,180.73240046600085,no
retail,0,4,low,6.0,0,183.18069390225327,no
operations,0,3,medium,6.0,0,182.68862913313072,no
admin,0,4,medium,6.0,0,181.5477563142506,no
marketing,0,3,low,6.0,0,181.93027904622764,no
marketing,0,3,medium,5.0,0,180.7692544701894,no
retail,0,3,medium,5.0,0,180.4475066151668,no
operations,0,2,high,4.0,0,177.85639666290928,no
sales,0,4,medium,6.0,0,182.7940758950212,no
support,0,3,high,5.0,0,179.7901468132119,no
sales,0,4,medium,5.0,0,179.10779971123952,no
engineering,0,3,medium,6.0,0,184.16610446615937,no
sales,0,3,medium,7.0,1,185.146773167086,no
finance,0,3,medium,5.0,0,179.44667573300168,no
operations,0,4,medium,7.0,0,184.720719313878,no
admin,0,3,medium,7.0,1,185.37547157286733,no
admin,0,4,high,6.0,0,181.5689711246996,no
logistics,0,4,medium,5.0,0,180.66848177170945,no
sales,0,3,medium,6.0,0,182.96101147698,no
engineering,1,4,medium,6.0,0,181.9972827916416,no
engineering,0,3,medium,5.0,0,180.47903652358195,no
