POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
operations,0,4,low,8.0,0,189.39621950382457,no
operations,0,3,medium,6.0,0,181.878212406127,no
support,0,3,high,7.0,0,184.78665365473148,no
finance,0,2,medium,7.0,0,187.1930041243075,yes
operations,0,3,medium,9.0,1,191.28319890134165,no
operations,0,3,medium,5.0,0,179.90882448222723,yes
retail,0,3,low,5.0,0,178.98045885623446,yes
engineering,0,4,medium,9.0,0,190.91301039382404,no
retail,0,3,high,7.0,0,185.55221643524283,yes
engineering,0,3,medium,5.0,0,180.38845462902225,no
sales,0,4,low,6.0,0,184.0097140711833,no
retail,0,3,low,6.0,0,183.4382582532866,yes
admin,0,4,medium,4.0,1,176.691605154914,no
retail,0,4,medium,6.0,1,181.9514226122761,no
engineering,0,2,medium,7.0,0,184.7918477888601,yes
operations,0,3,high,7.0,0,187.19389721677297,no
engineering,0,3,medium,7.0,0,185.21237865440096,no
retail,0,4,medium,5.0,1,179.5542250559867,no
engineering,0,4,medium,4.0,0,178.43575093592875,yes
operations,0,3,medium,8.0,0,188.89579221417108,yes
IT,0,3,medium,7.0,0,184.71395552303983,no
engineering,0,4,medium,9.0,0,191.3410300671644,no
sales,0,3,high,5.0,0,179.8174735306528,no
IT,0,3,medium,8.0,0,190.31266675514365,no
retail,0,3,medium,7.0,0,186.33239656905408,yes
operations,0,4,medium,6.0,0,183.51387248754705,no
marketing,0,4,medium,5.0,0,181.2384820613272,yes
logistics,0,4,medium,7.0,0,187.16265523163867,no
engineering,0,3,medium,6.0,1,181.8338191768325,no
marketing,0,4,medium,7.0,0,185.56403612684065,no
operations,0,4,high,7.0,0,185.493864657416,no
operations,0,3,medium,6.0,0,182.8786861338125,no
engineering,0,4,low,8.0,0,187.94962535755403,yes
operations,0,3,medium,8.0,0,189.1873832141801,no
retail,0,3,low,8.0,1,188.00944452843584,yes
engineering,0,3,medium,5.0,1,180.32237865620928,no
sales,0,2,medium,8.0,0,190.41517898602712,no
support,0,3,medium,6.0,1,183.2855882884232,no
engineering,0,3,medium,10.0,0,195.4653446917566,no
engineering,0,2,medium,7.0,0,187.12998346959287,yes
marketing,0,3,medium,7.0,0,186.51776457727087,yes
operations,0,3,medium,6.0,0,182.3656878738416,no
IT,0,3,medium,6.0,0,182.26524499564496,no
marketing,1,3,low,4.0,1,177.6863226200134,no
engineering,0,4,medium,7.0,0,185.5260381575977,no
sales,0,3,medium,8.0,0,188.4342933043509,yes
operations,0,4,high,4.0,0,177.95626757241328,no
sales,0,3,medium,10.0,1,194.85247106612704,no
retail,0,3,medium,7.0,0,184.89157685845785,no
support,0,3,medium,9.0,0,191.01189575296016,no
retail,0,4,medium,6.0,0,184.2155385084081,no
IT,0,3,high,8.0,0,190.0382672077237,no
finance,0,3,medium,8.0,0,189.04175245780817,no
engineering,0,4,medium,5.0,0,179.58762239764732,yes
finance,0,4,medium,6.0,1,183.8228792783522,no
sales,0,3,medium,8.0,0,188.2770205009168,no
admin,0,4,medium,6.0,0,182.6210410585461,no
engineering,0,3,medium,5.0,0,180.93773087839853,no
logistics,1,4,medium,8.0,0,188.40357958240136,no
retail,0,4,medium,7.0,0,186.2601573161838,yes
retail,0,3,medium,6.0,0,182.42015076543177,no
retail,0,4,low,6.0,0,184.24382962079727,no
marketing,0,3,medium,4.0,0,177.16584252958376,yes
retail,0,4,medium,6.0,0,182.3443612745785,no
retail,0,3,medium,6.0,0,182.72850775898047,no
operations,0,2,medium,5.0,0,179.9441613012467,no
operations,0,2,medium,6.0,0,182.96286658224057,yes
retail,0,3,medium,7.0,0,184.67146742575247,no
engineering,0,3,medium,7.0,0,185.6988194807549,no
operations,0,3,medium,8.0,0,187.52365525166977,yes
admin,0,3,medium,5.0,0,179.11836705122215,no
operations,0,4,medium,8.0,0,189.32368611143937,no
marketing,0,3,medium,4.0,0,178.29934186420377,no
engineering,0,2,medium,7.0,1,184.8452396429593,yes
admin,1,3,medium,5.0,1,179.57287932534155,no
engineering,0,4,medium,4.0,0,177.03759945763414,no
sales,0,4,medium,10.0,0,193.54478993701824,no
engineering,0,3,medium,7.0,0,185.66781147587827,yes
retail,0,3,medium,7.0,0,186.9153422455316,yes
operations,0,2,medium,8.0,1,189.4274214215621,no
retail,0,3,medium,5.0,0,181.47424373422564,no
sales,0,2,medium,9.0,0,191.6846773012336,no
sales,0,4,low,4.0,1,177.73796040898932,no
sales,0,3,low,8.0,0,189.9659184096789,yes
retail,1,2,medium,6.0,0,181.9597162649117,no
marketing,0,3,high,5.0,0,178.57822003797375,no
engineering,0,4,medium,8.0,0,190.09629582739743,no
operations,0,3,low,9.0,0,192.32200361660168,no
sales,0,4,low,7.0,0,184.68766778708044,no
operations,0,2,medium,6.0,0,184.2749935124672,no
operations,0,3,high,6.0,0,182.4221106311595,no
marketing,0,3,low,5.0,0,180.09369638229268,no
logistics,0,3,medium,7.0,1,187.4222144658933,no
engineering,0,4,low,7.0,0,186.7184825853801,yes
finance,0,4,low,5.0,0,179.48875227161483,no
admin,0,4,medium,5.0,0,180.2898421790213,yes
support,0,3,medium,8.0,1,189.03301115350527,no
sales,0,3,medium,6.0,0,183.4708282587488,no
marketing,0,4,low,5.0,0,179.00791497693757,no
retail,1,3,low,7.0,0,186.53082570535736,no
admin,0,4,medium,6.0,0,184.4611626263504,yes
marketing,0,4,medium,5.0,0,179.88336110415918,no
operations,0,3,medium,10.0,0,195.27076236319448,no
marketing,0,3,high,10.0,0,193.6335367572273,no
finance,0,4,medium,5.0,0,178.94632568087872,yes
IT,0,3,medium,6.0,0,183.82494240950496,yes
retail,0,3,medium,5.0,0,179.12944507400775,no
operations,0,2,high,7.0,1,185.03195206993863,no
operations,0,3,medium,5.0,1,180.81779437160307,no
sales,0,3,medium,6.0,0,182.3924365030142,no
operations,0,3,high,4.0,0,177.85435477567853,no
retail,0,3,medium,8.0,0,187.7517235145412,no
retail,0,4,medium,7.0,1,186.2232449528355,no
engineering,0,3,medium,8.0,1,187.9684241739488,yes
sales,0,3,low,7.0,0,185.238661723762,yes
marketing,0,3,high,6.0,0,183.67338070256488,yes
logistics,0,3,medium,9.0,0,192.73959684815665,no
sales,0,4,medium,5.0,0,180.28406295630603,no
IT,0,3,medium,8.0,0,188.2800272531433,yes
sales,0,4,low,5.0,0,180.5823919382443,yes
sales,0,4,medium,5.0,1,179.36152059560672,no
operations,0,4,low,5.0,0,179.88174034208353,yes
sales,0,3,medium,5.0,0,178.62791629083048,no
retail,0,3,low,8.0,0,189.9142195712945,no
retail,0,3,medium,5.0,1,178.50642938478666,no
retail,0,4,medium,7.0,1,186.4699617731894,yes
engineering,0,3,low,6.0,1,182.7676726472272,no
sales,0,3,low,11.0,0,198.16681940068608,no
operations,0,3,medium,5.0,0,181.3978967945148,no
operations,0,4,medium,7.0,0,185.94532163344363,no
IT,0,3,medium,7.0,0,184.9312977009932,no
operations,0,3,low,5.0,0,181.00031287073824,no
operations,0,4,medium,8.0,0,188.01471797463745,yes
sales,0,4,medium,5.0,0,180.76051491264323,no
sales,0,2,high,6.0,1,182.6546302813086,no
operations,0,3,low,7.0,0,185.80925346980823,no
engineering,0,3,low,6.0,0,181.7255701039818,no
engineering,0,3,medium,8.0,0,189.7124817958698,no
operations,1,3,medium,7.0,0,186.95814121605,yes
operations,0,3,medium,7.0,0,187.24401269400025,yes
support,0,4,medium,7.0,0,184.67817907737165,no
marketing,0,3,low,8.0,0,189.22457770099223,yes
sales,0,4,medium,6.0,0,183.07702899109768,no
retail,0,3,medium,7.0,1,187.16882494125187,yes
support,0,2,medium,6.0,0,183.9836918665233,no
sales,0,3,low,7.0,0,186.9348988645717,no
engineering,0,4,medium,11.0,1,196.5962556096765,no
marketing,0,4,high,9.0,0,193.2938427784028,no
operations,0,3,medium,8.0,0,187.6236477180589,yes
operations,0,3,low,8.0,1,190.453650371124,no
marketing,0,4,low,8.0,0,188.5857965195956,no
admin,0,4,medium,9.0,0,191.41408503806616,no
retail,0,2,medium,7.0,0,186.18302766543007,yes
retail,0,3,medium,6.0,0,184.3029952286801,no
sales,0,4,medium,8.0,0,187.8258298931385,no
operations,0,3,medium,6.0,1,182.35986415079472,no
marketing,0,3,medium,7.0,0,186.6834326838017,no
retail,0,4,medium,6.0,0,182.45411757365736,yes
retail,0,3,medium,5.0,0,179.87875283113408,no
operations,0,4,high,5.0,1,181.41023611422293,yes
retail,0,3,medium,8.0,0,187.7250566996809,yes
operations,0,3,high,5.0,0,180.5259801321473,no
retail,0,3,medium,8.0,0,189.5808416515423,no
operations,0,3,medium,6.0,0,183.48061041988416,no
operations,0,3,medium,9.0,0,191.95205252855487,no
operations,0,4,medium,5.0,0,180.85653767427868,no
sales,0,3,medium,8.0,0,188.9750402712739,no
support,0,3,high,8.0,1,187.94243767590984,yes
logistics,0,4,medium,6.0,0,183.75167522326592,no
sales,0,3,low,8.0,1,190.05647011651564,no
finance,0,4,medium,7.0,0,185.8791788702489,no
admin,0,4,medium,6.0,0,183.11335329769287,no
marketing,0,3,medium,8.0,0,189.54657274491703,yes
marketing,0,4,low,6.0,0,183.8050875452996,no
engineering,0,2,low,8.0,0,187.7199939716822,no
sales,0,4,medium,7.0,1,185.9990595702976,no
engineering,0,3,medium,7.0,0,187.2184510069061,yes
sales,0,4,low,7.0,0,186.9068977870589,yes
support,0,3,medium,5.0,0,180.84495207900545,no
admin,0,4,low,8.0,0,190.3299909114573,no
admin,0,3,medium,8.0,1,187.5297487158512,yes
engineering,0,3,medium,9.0,0,191.92942643261705,no
sales,0,3,medium,6.0,0,182.6194609367465,no
marketing,0,4,medium,5.0,0,180.48982354572053,no
marketing,0,3,medium,7.0,1,187.4649058597764,yes
operations,0,3,medium,7.0,0,187.4479833268707,yes
retail,0,3,medium,5.0,0,180.17999214709755,no
operations,0,4,medium,10.0,1,194.9135411837422,no
sales,0,4,medium,8.0,0,189.8939078649426,no
engineering,0,3,high,5.0,0,179.89617033260186,yes
engineering,0,4,high,9.0,0,191.006527606126,no
support,0,4,medium,7.0,0,185.48449688330248,no
sales,0,3,low,5.0,0,180.45038578909865,no
logistics,0,3,medium,6.0,0,182.5710990911724,no
engineering,0,3,medium,4.0,0,178.4534154906721,no
support,0,4,medium,6.0,0,182.74600631895032,no
retail,0,4,medium,9.0,0,192.6468102088297,no
admin,0,3,medium,3.0,0,174.90884854623758,no
retail,0,3,high,5.0,0,180.56453437952865,no
marketing,0,2,medium,6.0,0,181.8053422159,no
retail,0,3,medium,6.0,0,183.1905616518987,no
engineering,0,2,medium,8.0,0,188.1259687422944,yes
sales,0,3,high,6.0,1,184.10755827336072,no
support,0,3,medium,6.0,1,183.8513936915469,no
sales,0,4,high,9.0,0,193.18917646663925,no
sales,0,4,medium,6.0,0,183.2886853605177,no
retail,0,3,medium,9.0,1,191.10025457061263,no
operations,0,4,medium,7.0,0,186.9126714226532,no
retail,0,4,medium,5.0,0,180.6777226945921,yes
support,0,4,low,8.0,0,190.1582183659508,no
retail,0,3,low,4.0,0,178.49167422021577,yes
engineering,0,3,high,7.0,1,186.83968322273896,no
retail,0,4,medium,8.0,0,187.55630134990497,yes
marketing,0,4,medium,6.0,1,181.8521403740226,yes
retail,0,3,medium,5.0,0,181.0774906953833,no
operations,0,3,medium,5.0,0,181.12192174342533,no
engineering,0,3,medium,5.0,0,178.95537746262198,no
retail,0,3,low,7.0,0,186.1528360481541,no
admin,0,4,medium,8.0,0,189.2560318397599,yes
retail,0,3,medium,4.0,1,177.19597951518142,no
operations,0,3,medium,8.0,0,190.13010745115284,no
IT,0,3,medium,7.0,0,185.1818936551913,no
support,0,3,high,7.0,0,185.56939494315645,no
sales,0,4,low,6.0,0,182.0758806517988,no
sales,0,3,medium,5.0,1,181.1064835367769,no
retail,0,3,medium,8.0,0,188.00759380967844,yes
operations,1,4,medium,10.0,1,194.4143961329144,no
IT,0,3,medium,9.0,1,190.7570316880027,no
support,0,3,medium,7.0,0,184.93141868659785,no
support,1,4,medium,7.0,1,185.75915879837007,no
sales,1,4,medium,9.0,0,192.3466134686397,no
marketing,0,3,medium,6.0,0,184.0138107348212,yes
retail,0,2,medium,5.0,0,179.10834476862442,no
IT,0,4,high,8.0,0,188.14418676608813,no
sales,0,3,low,7.0,0,184.5853347517221,no
logistics,0,3,low,8.0,1,189.00767859741327,no
sales,0,3,medium,7.0,1,186.3734207765609,yes
marketing,0,3,low,6.0,1,183.9744359516777,yes
retail,0,3,medium,7.0,0,187.41391994927105,no
operations,0,4,medium,8.0,0,189.57578286779008,no
operations,0,4,medium,8.0,0,187.9971921659635,no
support,0,4,low,4.0,0,176.74856768243927,yes
retail,0,3,medium,5.0,0,181.4994874160784,no
support,0,4,medium,5.0,1,178.94674190242972,no
finance,0,3,high,5.0,0,180.7369294561668,yes
logistics,0,3,medium,5.0,0,178.73563303210446,no
engineering,0,4,medium,8.0,0,189.98098438289568,no
engineering,0,4,medium,6.0,0,182.70867645089527,yes
sales,0,3,medium,9.0,0,191.83133782369583,no
finance,0,3,medium,7.0,1,187.4850043131148,yes
operations,0,3,medium,8.0,0,187.57029643808715,no
support,0,3,medium,7.0,0,186.8630744926629,yes
marketing,0,3,high,8.0,0,188.4010443482951,yes
retail,0,3,high,6.0,0,181.7386344714353,no
operations,0,4,medium,7.0,1,185.54010440120533,no
engineering,0,2,medium,7.0,0,187.3741340383362,no
engineering,0,3,medium,5.0,0,180.837782580572,no
finance,0,3,medium,4.0,0,178.47580761211734,no
logistics,0,3,medium,7.0,0,187.12515125973871,no
admin,0,3,medium,7.0,0,186.9459315946778,no
admin,0,4,medium,7.0,0,187.0689955317085,no
retail,0,3,medium,8.0,0,189.5112370006364,no
engineering,0,3,medium,9.0,0,191.5970424175921,no
engineering,0,4,medium,7.0,0,186.1486405978744,no
marketing,0,4,medium,7.0,0,186.46840019614268,yes
sales,0,4,low,7.0,0,184.6182739548476,no
operations,0,3,medium,5.0,0,181.3887614861501,no
sales,0,3,medium,7.0,0,187.07111860603865,no
operations,0,3,medium,8.0,0,188.15442124322487,yes
finance,0,3,medium,6.0,0,182.44549350854868,no
engineering,0,3,low,8.0,0,187.50031751546703,no
support,0,4,medium,7.0,1,184.5273417271598,no
engineering,0,3,medium,7.0,0,187.2717382655765,no
operations,0,4,medium,7.0,0,184.9001384116525,no
sales,0,3,high,7.0,0,184.98243741931816,no
IT,0,4,high,8.0,0,187.7122371598428,yes
engineering,0,3,medium,7.0,1,184.6771132620934,no
support,0,3,medium,8.0,0,188.28101479411708,no
operations,0,3,medium,4.0,0,176.82590713409863,no
sales,0,4,low,6.0,0,182.26159574203885,no
retail,0,3,medium,7.0,0,186.76130625689584,no
engineering,0,3,medium,6.0,0,182.17100218870505,no
marketing,0,3,medium,5.0,0,180.96294922771864,no
retail,0,4,medium,8.0,0,189.50324145942983,no
sales,0,3,medium,8.0,0,189.0438533267576,no
sales,0,4,medium,8.0,0,187.6867697455641,no
retail,0,3,medium,8.0,0,190.25538594993705,no
marketing,0,3,medium,6.0,0,182.9880656964607,no
marketing,0,4,medium,8.0,0,188.8568052564102,no
marketing,1,3,medium,8.0,1,189.6415360218203,no
support,0,4,medium,4.0,0,178.3971346121077,no
operations,0,3,low,7.0,1,184.74252601871257,no
marketing,0,3,medium,6.0,0,183.2668242993208,no
logistics,0,3,medium,6.0,0,184.36809307053764,no
retail,1,3,medium,6.0,0,182.12475664005268,no
engineering,0,4,medium,7.0,0,187.14066087917672,yes
retail,0,4,medium,6.0,0,184.2507769706558,no
support,0,3,low,7.0,0,186.7779396858052,yes
sales,0,3,medium,5.0,1,180.87420118021268,no
admin,0,3,medium,7.0,0,184.7319647843697,no
engineering,0,3,medium,8.0,0,187.8784636216809,yes
sales,0,3,medium,9.0,0,191.7293882537056,no
engineering,1,4,medium,7.0,1,185.10721939305523,no
sales,0,4,medium,7.0,0,185.9272503612621,no
engineering,0,3,medium,7.0,0,185.02712597624927,no
engineering,0,3,medium,8.0,1,188.91090096020343,no
admin,0,4,medium,6.0,0,181.75476826097525,no
operations,0,3,medium,4.0,1,178.0905437973021,no
operations,0,3,medium,4.0,1,177.97360061569634,yes
operations,0,5,medium,9.0,0,191.34073882058723,yes
retail,0,3,medium,6.0,0,182.3700747968468,no
retail,0,4,medium,6.0,0,184.2867156576613,no
support,0,4,high,6.0,1,183.6492130516745,no
logistics,0,4,medium,6.0,0,182.6047948537732,no
sales,0,3,medium,8.0,0,190.13064179067285,no
support,0,3,medium,7.0,0,185.6783001635932,no
operations,0,4,medium,7.0,1,185.60759853045693,no
marketing,0,3,medium,6.0,0,181.626495275932,no
operations,0,4,medium,6.0,0,183.81345814467065,no
engineering,0,3,medium,6.0,0,184.0744368697231,no
retail,0,3,high,5.0,0,180.3626759249162,no
finance,0,4,high,6.0,0,183.7879681515682,no
operations,0,4,low,7.0,0,185.524886184066,no
retail,0,4,medium,9.0,1,191.75008743696893,no
retail,0,4,medium,11.0,0,196.6669409634859,no
engineering,0,3,medium,6.0,1,181.86489572015088,no
operations,0,4,medium,5.0,0,180.7484644626273,no
operations,0,5,medium,9.0,0,190.51432488513444,no
sales,0,3,high,5.0,0,181.29398485231792,no
sales,0,3,medium,10.0,0,194.61094638965085,no
engineering,0,4,high,7.0,0,185.25072813435392,no
sales,0,3,low,6.0,0,182.15142435574384,no
retail,0,4,medium,7.0,0,187.4256945353985,yes
retail,0,3,low,6.0,0,184.1433046026775,no
retail,0,4,medium,6.0,0,182.41401382173288,no
retail,0,4,low,7.0,0,185.8587192044052,yes
engineering,0,3,medium,8.0,0,188.5087938832173,no
operations,0,3,medium,6.0,0,183.56887765649307,no
IT,0,3,medium,11.0,1,197.5501805684017,no
IT,0,3,medium,6.0,0,181.9894237480278,no
engineering,0,3,medium,6.0,1,181.65572060987105,yes
retail,0,3,medium,8.0,1,188.76253205796635,no
IT,0,4,medium,5.0,0,181.0070101061111,no
engineering,0,4,medium,6.0,0,183.00570987616567,yes
operations,0,4,medium,7.0,1,185.2462655596545,no
sales,0,3,medium,5.0,0,180.2481041192821,no
sales,0,4,medium,7.0,1,185.5600593985444,yes
engineering,0,3,medium,6.0,0,184.2183659186801,no
support,0,3,medium,5.0,0,180.49200000910184,no
IT,0,4,medium,6.0,1,182.1329994823721,yes
support,0,3,medium,9.0,0,192.09042246551743,no
finance,0,3,high,5.0,0,179.6382295753952,no
marketing,0,4,medium,8.0,0,188.00955127118127,yes
logistics,0,4,medium,8.0,1,188.3364613273393,yes
finance,0,4,low,6.0,0,183.3433040576692,no
engineering,0,2,medium,9.0,0,192.82951568379883,no
engineering,0,3,low,7.0,0,187.30145129653675,yes
support,0,3,medium,6.0,1,181.5401937728367,no
admin,0,3,medium,6.0,1,182.6283816135871,yes
logistics,0,3,medium,7.0,0,186.58429012710093,no
sales,0,4,medium,5.0,0,180.06967134623758,yes
sales,0,3,high,5.0,0,181.03124755278907,no
engineering,0,2,medium,10.0,1,195.3940660460633,no
support,0,4,medium,9.0,1,192.08338247181428,no
operations,1,3,medium,7.0,0,184.63454139527084,no
operations,0,4,medium,7.0,0,187.1743348751495,yes
engineering,0,4,medium,6.0,1,184.33573909715105,yes
logistics,0,3,high,8.0,0,188.34888933560364,no
IT,0,3,medium,8.0,0,187.5657131560427,no
engineering,0,3,high,5.0,1,181.1605956411424,no
engineering,0,3,medium,6.0,0,182.23456762428944,no
retail,0,3,medium,5.0,0,180.3918079157282,no
retail,0,4,medium,8.0,0,187.72233524623263,no
marketing,0,3,medium,6.0,0,182.64782979080908,no
sales,0,3,medium,7.0,0,185.07682827500813,no
admin,0,2,medium,8.0,1,190.08832135983693,yes
sales,0,3,medium,6.0,0,182.9152714368191,no
sales,0,3,medium,5.0,0,179.5374666442196,no
sales,1,3,medium,5.0,0,181.4241370223129,yes
engineering,0,3,low,9.0,1,191.25824303125583,no
retail,0,4,medium,7.0,0,187.0714037698648,no
admin,0,3,medium,5.0,0,180.2598869742967,no
admin,0,3,high,6.0,0,184.01741859783257,no
retail,0,4,medium,8.0,0,187.9321726240703,no
sales,0,3,medium,7.0,0,186.69543545462787,yes
retail,0,2,high,6.0,1,184.05357526383028,no
engineering,0,3,high,5.0,0,181.28507684981324,no
operations,0,4,low,6.0,0,183.7708088602352,no
retail,0,3,low,8.0,0,189.21823813389383,yes
marketing,0,3,medium,4.0,0,177.92428962783765,no
retail,0,4,medium,6.0,0,183.02870483749464,no
sales,0,2,medium,4.0,0,177.6392631715778,no
operations,0,3,high,5.0,0,180.73640849795308,no
engineering,0,3,medium,6.0,0,184.2695596706081,yes
finance,0,4,medium,6.0,0,184.391305688964,no
engineering,0,3,medium,6.0,0,182.90542469468497,no
support,1,3,medium,7.0,0,187.368073677681,no
operations,0,2,medium,6.0,0,182.96961590130803,no
operations,0,3,medium,7.0,1,186.907464304256,yes
retail,0,3,medium,6.0,0,182.696963339272,no
operations,0,4,medium,4.0,0,178.12535104876548,no
retail,0,3,medium,8.0,0,187.52406820882308,no
support,0,4,high,8.0,0,188.3808253159255,yes
retail,1,3,medium,7.0,0,187.28702140288263,no
engineering,0,4,medium,5.0,0,178.72114569992658,no
sales,0,3,high,7.0,0,186.2243756127185,no
sales,0,3,medium,7.0,0,185.2232719253623,no
sales,0,3,medium,5.0,0,180.46072352426287,no
sales,0,3,medium,8.0,0,188.5854254205205,no
retail,0,4,low,10.0,0,195.9375240044052,no
retail,0,3,medium,9.0,0,191.53622106809468,no
operations,0,3,medium,7.0,0,186.15661065109043,no
engineering,0,3,medium,8.0,0,187.68326821537823,no
retail,0,3,medium,7.0,0,185.07380967744305,yes
logistics,0,4,medium,6.0,0,184.39960948420315,yes
marketing,0,3,medium,8.0,0,189.12399365649068,yes
operations,0,3,medium,7.0,0,186.5407300938645,yes
support,0,3,medium,9.0,1,193.14068526494987,no
sales,0,4,low,6.0,0,182.4807571269026,no
retail,0,3,medium,7.0,0,186.65127931447373,yes
operations,0,4,low,5.0,0,180.2148385029948,no
operations,0,3,low,8.0,1,188.271471070098,yes
marketing,0,3,low,8.0,1,189.6454875327001,no
marketing,0,3,low,8.0,1,188.01717519079347,yes
sales,0,3,medium,6.0,1,181.97468008901828,yes
support,0,4,high,7.0,0,187.4964857701875,yes
operations,0,3,medium,6.0,0,183.2413965750393,no
logistics,0,3,medium,9.0,1,192.06999624079384,no
operations,0,3,medium,5.0,0,180.02839468220282,no
operations,0,2,medium,7.0,1,185.2204210811392,no
retail,0,4,low,7.0,0,187.0236795727368,no
support,0,4,low,8.0,1,189.87727681042543,no
operations,1,3,medium,6.0,0,183.2173087661708,no
logistics,0,3,high,7.0,0,186.75573849325784,no
